419
105
419
0	-8.365485738271082e+01  6.000000000000004e+03  4.547818928645531e+03	 4.684696905314922e-03  9.468002244830132e-04 -3.737896448001266e-03	1.000000000000000e+00	0	1
1	4.464164071262819e+03 6.000000000000000e+03 0.000000000000000e+00	-2.498545939033647e-07 -2.234880867035827e-07  2.636649298892735e-08	1.000000000000000e+00	0	1
2	-2.337331135152252e+03 -8.014952064150684e+02  1.818989403545856e-12	 3.621445968747139e-03  7.321197190321982e-04 -2.889326307922602e-03	1.000000000000000e+00	0	1
3	-5.999999999999999e+03  4.101718443744285e+03  5.937275490393271e+03	 9.615381131879985e-04 -1.293502631597221e-03  3.319645184092224e-04	1.000000000000000e+00	3	1
4	-6.000000000000000e+03  6.000000000000000e+03  4.038993934137558e+03	 4.908619288812588e-08  2.867349913060480e-08 -7.775969379508751e-08	1.000000000000000e+00	3	1
5	-1.961006065862442e+03  6.000000000000000e+03  0.000000000000000e+00	-6.259436986510991e-07  7.404029389590505e-08  5.519034402823308e-07	1.000000000000000e+00	3	1
6	-1.719076411018526e+03  5.758070345156081e+03  1.818989403545856e-12	 8.859263034537435e-04 -1.191686023958027e-03  3.057597787119448e-04	1.000000000000000e+00	3	1
7	-5.999999999999996e+03 -5.012605831336081e+03  7.486721778066378e+03	 2.458770759403706e-03 -3.242693375796080e-03 -7.839226746000350e-04	1.000000000000000e+00	7	1
8	-6.000000000000000e+03 -4.993276094024541e+02  1.200000000000000e+04	-1.037828525340956e-07  2.652418515936006e-07  1.614589990595050e-07	1.000000000000000e+00	7	1
9	-2.812525108353947e+03 -3.686802501048509e+03  1.200000000000000e+04	-2.972553738800343e-05  3.947212462662719e-05  9.746587238623761e-06	1.000000000000000e+00	7	1
10	 5.988115013487741e+03 -2.527262768824951e+03  1.200000000000000e+04	2.805392490699887e-03 1.981037668883801e-03 8.243548218160868e-04	1.000000000000000e+00	10	1
11	 6.000000000000000e+03 -2.515377782312692e+03  1.200000000000000e+04	 7.969624107317941e-07 -8.312114232467138e-07  1.628173890821927e-06	1.000000000000000e+00	10	1
12	6.000000000000000e+03 6.000000000000000e+03 3.484622217687305e+03	-1.992665659145132e-07 -1.081620411014228e-07 -9.110452481309039e-08	1.000000000000000e+00	10	1
13	3.271448737211332e+03 6.000000000000002e+03 7.560709548986370e+02	-4.788727499544621e-03 -3.381434362381697e-03 -1.407293369993567e-03	1.000000000000000e+00	10	1
14	6.000000000000000e+03 1.826803978444817e+03 1.092919061102710e+04	 2.879281761124730e-03 -7.608269806951284e-03 -1.048755180090666e-02	1.000000000000000e+00	14	1
15	6.000000000000000e+03 2.897613367417719e+03 1.200000000000000e+04	 5.072852786724980e-07  9.351085239472923e-09 -4.979341952093819e-07	1.000000000000000e+00	14	1
16	 1.903652772103379e+03 -1.198733860478906e+03  1.200000000000000e+04	 8.940526167862117e-04 -2.363138366490602e-03 -3.257191041484475e-03	1.000000000000000e+00	14	1
17	-3.550076802811696e+03  2.537096292906396e+03  1.200000000000000e+04	 1.270783483050764e-03  3.516066644806415e-04 -9.191768476739526e-04	1.000000000000000e+00	17	1
18	-6.000000000000000e+03  8.717309571808923e+01  1.200000000000000e+04	 1.488232896917907e-07 -3.200770493094751e-08 -1.808309946227382e-07	1.000000000000000e+00	17	1
19	-6.000000000000000e+03 -6.000000000000000e+03  5.912826904281910e+03	-2.780736849672394e-07 -3.207409235983505e-07 -4.266724928925214e-08	1.000000000000000e+00	17	1
20	-5.760878682502358e+03 -6.000000000000002e+03  5.673705586784268e+03	-2.333044307306409e-03 -6.463751196861267e-04  1.686669304035604e-03	1.000000000000000e+00	17	1
21	-1.692692164178850e+03  5.999999999999996e+03  5.760876437977198e+03	 8.138682460412383e-05  2.007427247008309e-05 -6.131255213404074e-05	1.000000000000000e+00	21	1
22	4.068184273798354e+03 6.000000000000000e+03 0.000000000000000e+00	2.768037354883290e-08 3.500000289591298e-08 7.319628458901661e-09	1.000000000000000e+00	21	1
23	-4.046916295913445e+03 -2.115100569711799e+03  0.000000000000000e+00	 3.199999686330557e-03  7.855527219362557e-04 -2.414447022601962e-03	1.000000000000000e+00	21	1
24	-5.999999999999998e+03  4.367120865108125e+03  5.473941939297219e+03	-2.810317673720419e-04  4.035861231386662e-03  4.316892940551043e-03	1.000000000000000e+00	24	1
25	-6.000000000000000e+03  6.000000000000000e+03  7.106821074189093e+03	 1.083491611097998e-06  1.333799986014128e-07 -9.501115414423111e-07	1.000000000000000e+00	24	1
26	-3.035114106982016e+03  6.000000000000001e+03  4.141935181171109e+03	-9.451161895412952e-05  1.349674770608544e-03  1.444186316803098e-03	1.000000000000000e+00	24	1
27	5.869889901589643e+03 6.000000000000004e+03 6.752872211003565e+03	-3.172439755871892e-03 -1.161977997981012e-03  2.010461874306202e-03	1.000000000000000e+00	27	1
28	6.000000000000000e+03 6.000000000000000e+03 6.622762112593204e+03	5.068064297120145e-07 1.368832272419240e-06 8.620258995506447e-07	1.000000000000000e+00	27	1
29	 6.000000000000000e+03 -6.227621125932033e+02  0.000000000000000e+00	 2.125314040313242e-07 -2.207474381066277e-07 -4.332788421379519e-07	1.000000000000000e+00	27	1
30	 4.544856467141501e+03 -2.077905645451705e+03  0.000000000000000e+00	-5.338188260793686e-03 -1.953524770215154e-03  3.384663490578532e-03	1.000000000000000e+00	27	1
31	6.000000000000002e+03 3.184774884972113e+03 1.233668314046282e+03	 1.538622425869107e-03 -4.497264453675598e-04 -1.988349016755819e-03	1.000000000000000e+00	31	1
32	6.000000000000000e+03 1.951106570925830e+03 0.000000000000000e+00	-1.418722149537643e-06 -1.767680259945337e-07  1.241954123543110e-06	1.000000000000000e+00	31	1
33	 3.235075823569267e+03 -8.138176055049055e+02 -2.728484105318785e-12	 3.943814896047115e-03 -1.154055702500045e-03 -5.097870714962482e-03	1.000000000000000e+00	31	1
34	 4.855214711838755e+03 -5.999999999999996e+03  4.850024821578752e+03	 6.261487142182887e-04  2.555029059294611e-04 -8.816516492515802e-04	1.000000000000000e+00	34	1
35	-2.294760466582491e+03 -6.000000000000000e+03  1.200000000000000e+04	-2.697509238203111e-08 -3.395196586097882e-07  3.664947598736035e-07	1.000000000000000e+00	34	1
36	-6.000000000000000e+03 -2.294760466582491e+03  1.200000000000000e+04	-1.548716284105467e-07  1.504447944000731e-08  1.398271507468962e-07	1.000000000000000e+00	34	1
37	-6.000000000000000e+03  6.000000000000000e+03  3.705239533417508e+03	-2.728833692344779e-07  4.191685718524241e-07 -1.462852026179462e-07	1.000000000000000e+00	34	1
