0	-6.102331521639904e+02 -3.521391770309007e+02 -1.817264427649427e+02	-2.783630179692409e-06  5.768166829511756e-06  2.984119419124909e-06	1.000000000000000e+00	0	0
1	-7.120565286548533e+02 -1.484924240491750e+02 -7.990306627407986e+01	-2.003071131184697e-06  4.600401553034317e-06  2.596914555397234e-06	1.000000000000000e+00	0	0
2	-3.047630226914019e+02  2.588010819142764e+02 -4.871965722375312e+02	-2.788770643746830e-06  5.779051207355224e-06  2.990425628013327e-06	1.000000000000000e+00	0	0
3	-2.029396462005391e+02  5.515432893255073e+01 -5.890199487283940e+02	-1.997129174924339e-06  4.589121999742929e-06  2.592139480839251e-06	1.000000000000000e+00	0	0
4	-6.611448404094219e+02 -2.503158005400378e+02 -1.308147545195113e+02	-7.016916871070862e-01 -2.601134383439785e-06 -7.016943097114563e-01	1.000000000000000e+00	0	0
5	-2.538513344459705e+02  1.569777054234136e+02 -5.381082604829626e+02	 7.008800506591797e-01 -2.599396793812048e-06  7.008774876594543e-01	1.000000000000000e+00	0	0
6	-5.351384120019791e+02 -3.493107499061545e+02  4.932776905557355e+02	-2.890753603423946e-05 -8.108696420094930e-06  1.662276758906955e-06	1.000000000000000e+00	6	0
7	-3.111269837220811e+01 -1.202081528017131e+02  4.016366517139589e+02	 3.361505878274329e-05  8.554328815080225e-06 -1.308082232753804e-06	1.000000000000000e+00	6	0
8	-2.143947760557613e+02  7.962022356160525e+02  1.684611195498831e+03	-2.894800672947895e-05 -8.015837920538615e-06  1.590170199960994e-06	1.000000000000000e+00	6	0
9	-7.184204896855323e+02  5.670996385116111e+02  1.776252234340607e+03	 3.355101944180205e-05  8.636467100586742e-06 -1.375903252665012e-06	1.000000000000000e+00	6	0
10	-2.831255551870936e+02 -2.347594513539338e+02  4.474571711348472e+02	 4.457173943519592e-01 -7.428644299507141e-01  5.942913293838501e-01	1.000000000000000e+00	6	0
11	-4.664076328706468e+02  6.816509370638319e+02  1.730431714919719e+03	-4.468256235122681e-01  7.447073459625244e-01 -5.957660079002380e-01	1.000000000000000e+00	6	0
