175	381.966 3175.57    7500	1
176	3338.26 3486.29    7500	1
177	172.909 2813.47    7500	1
178	43.7048 2415.82    7500	1
179	2618.03 3902.11    7500	1
180	   3000 3732.05    7500	1
181	1381.97 3902.11    7500	1
182	   1000 3732.05    7500	1
183	661.739 3486.29    7500	1
184	2209.06 3989.04    7500	1
185	1790.94 3989.04    7500	1
186	1790.94 10.9562    4500	1
187	   3000 267.949    4500	1
188	2209.06 10.9562    4500	1
189	661.739 513.71   4500	1
190	   1000 267.949    4500	1
191	2618.03 97.887   4500	1
192	3618.03 824.43   4500	1
193	1381.97 97.887   4500	1
194	43.7048 1584.18    4500	1
195	3338.26 513.71   4500	1
196	3827.09 1186.53    4500	1
197	381.966 824.43   4500	1
198	172.909 1186.53    4500	1
199	172.909 2813.47    4500	1
200	4000 2000 4500	1
201	 3956.3 1584.18    4500	1
202	   0 2000 4500	1
203	43.7048 2415.82    4500	1
204	3618.03 3175.57    4500	1
205	 3956.3 2415.82    4500	1
206	   1000 3732.05    4500	1
207	381.966 3175.57    4500	1
208	661.739 3486.29    4500	1
209	3827.09 2813.47    4500	1
210	2209.06 3989.04    4500	1
211	2618.03 3902.11    4500	1
212	   3000 3732.05    4500	1
213	3338.26 3486.29    4500	1
214	1381.97 3902.11    4500	1
215	1790.94 3989.04    4500	1
216	1619.03 1780.05    6000	0
217	1381.97 97.887  10500	1
218	3827.09 1186.53   10500	1
219	3618.03 824.43  10500	1
220	1790.94 10.9562   10500	1
221	381.966 824.43  10500	1
222	2209.06 10.9562   10500	1
223	3338.26 513.71  10500	1
224	2618.03 97.887  10500	1
225	   3000 267.949   10500	1
226	661.739 513.71  10500	1
227	   1000 267.949   10500	1
228	 3956.3 2415.82   10500	1
229	 4000  2000 10500	1
230	 3956.3 1584.18   10500	1
231	    0  2000 10500	1
232	43.7048 1584.18   10500	1
233	172.909 1186.53   10500	1
234	3338.26 3486.29   10500	1
235	3827.09 2813.47   10500	1
236	3618.03 3175.57   10500	1
237	381.966 3175.57   10500	1
238	172.909 2813.47   10500	1
239	43.7048 2415.82   10500	1
240	2209.06 3989.04   10500	1
241	   3000 3732.05   10500	1
242	2618.03 3902.11   10500	1
243	1381.97 3902.11   10500	1
244	   1000 3732.05   10500	1
245	661.739 3486.29   10500	1
246	1790.94 3989.04   10500	1
247	43.7048 2415.82    1500	1
248	381.966 3175.57    1500	1
249	172.909 1186.53    1500	1
250	1381.97 3902.11    1500	1
251	172.909 2813.47    1500	1
252	   1000 3732.05    1500	1
253	43.7048 1584.18    1500	1
254	   0 2000 1500	1
255	2618.03 3902.11    1500	1
256	1790.94 3989.04    1500	1
257	   1000 267.949    1500	1
258	661.739 3486.29    1500	1
259	661.739 513.71   1500	1
260	381.966 824.43   1500	1
261	2209.06 3989.04    1500	1
262	2209.06 10.9562    1500	1
263	3618.03 3175.57    1500	1
264	   3000 3732.05    1500	1
265	3338.26 3486.29    1500	1
266	1790.94 10.9562    1500	1
267	1381.97 97.887   1500	1
268	4000 2000 1500	1
269	3827.09 2813.47    1500	1
270	3338.26 513.71   1500	1
271	   3000 267.949    1500	1
272	2618.03 97.887   1500	1
273	 3956.3 2415.82    1500	1
274	3618.03 824.43   1500	1
275	3827.09 1186.53    1500	1
276	 3956.3 1584.18    1500	1
277	2281.17 1368.48 8666.67	0
278	1856.27 2676.18 8666.67	0
279	1401.33 2345.64 3333.33	0
280	2657.45 1786.38 3333.33	0
281	1813.78 2876.08 6604.32	0
282	 2665.6 1400.69 6604.32	0
283	2584.61 2526.39 5540.18	0
284	 2653.1 1622.93 10916.7	0
285	   1250 1921.17 10916.7	0
286	1282.78 2233.04 1083.33	0
287	 2653.1 2377.07 1083.33	0
288	2209.06 2983.54   12000	1
289	   2000 994.492       0	1
290	 1043.7 1689.28    8250	0
291	2408.98 1081.42    5250	0
292	1591.02 1081.42    3750	0
293	 1068.3 2537.92    5250	0
294	2970.27 2315.26    8250	0
295	2414.95 2932 3750	0
296	2945.57 2545.93    6750	0
297	2336.58 2755.98 10697.7	0
298	1827.95 1190.56  1302.3	0
299	 1129.2 1497.25 6980.38	0
300	1252.76 1327.18 5026.06	0
301	1761.91 879.862    9750	0
302	3089.11 1646.13    9750	0
303	861.111 2119.7   9750	0
304	1761.91 3120.14    9750	0
305	910.886 2353.87    2250	0
306	2465.78 3046.16    2250	0
307	3138.89 1880.3   2250	0
308	1790.94 1016.46   12000	1
309	 2870.8 1497.25       0	1
310	2830.53 2747.81 9684.19	0
311	2461.24 964.046 2216.68	0
312	1157.28 1241.21 2216.68	0
313	 2956.3 2310.72   12000	1
314	1332.61 2918.58   12000	1
315	1790.94 2983.54       0	1
316	 1043.7 2310.72       0	1
317	   1786  993.22 10928.6	0
318	2209.06 1016.46 7705.36	0
319	1790.94 2983.54 7692.34	0
320	   1000  2105.1 4256.15	0
321	 2956.3 1689.28 4307.66	0
322	381.966 3175.57    6750	1
323	172.909 2813.47    6750	1
324	661.739 3486.29    6750	1
325	43.7048 2415.82    6750	1
326	   1000 3732.05    6750	1
327	   0 2000 6750	1
328	1381.97 3902.11    6750	1
329	43.7048 1584.18    6750	1
330	1790.94 3989.04    6750	1
331	172.909 1186.53    6750	1
332	2209.06 3989.04    6750	1
333	381.966 824.43   6750	1
334	2618.03 3902.11    6750	1
335	661.739 513.71   6750	1
336	   3000 3732.05    6750	1
337	   1000 267.949    6750	1
338	3338.26 3486.29    6750	1
339	1381.97 97.887   6750	1
340	3618.03 3175.57    6750	1
341	1790.94 10.9562    6750	1
342	3827.09 2813.47    6750	1
343	2209.06 10.9562    6750	1
344	 3956.3 2415.82    6750	1
345	2618.03 97.887   6750	1
346	4000 2000 6750	1
347	   3000 267.949    6750	1
348	 3956.3 1584.18    6750	1
349	3338.26 513.71   6750	1
350	3827.09 1186.53    6750	1
351	3618.03 824.43   6750	1
352	   2000 3005.51 4808.72	0
353	2747.24 1327.18   12000	1
354	  1000 1894.9  12000	1
355	381.966 824.43    750	1
356	661.739 513.71    750	1
357	172.909 1186.53     750	1
358	   1000 267.949     750	1
359	43.7048 1584.18     750	1
360	1381.97 97.887    750	1
361	   0 2000  750	1
362	1790.94 10.9562     750	1
363	43.7048 2415.82     750	1
364	2209.06 10.9562     750	1
365	172.909 2813.47     750	1
366	2618.03 97.887    750	1
367	381.966 3175.57     750	1
368	   3000 267.949     750	1
369	661.739 3486.29     750	1
370	3338.26 513.71    750	1
371	   1000 3732.05     750	1
372	3618.03 824.43    750	1
373	1381.97 3902.11     750	1
374	3827.09 1186.53     750	1
375	1790.94 3989.04     750	1
376	 3956.3 1584.18     750	1
377	2209.06 3989.04     750	1
378	4000 2000  750	1
