0	 1.202081528017135e+01 -5.791204537917823e+02  8.202438661763952e+01	-7.374425767920911e-04 -7.374425767920911e-04  2.183574175660741e-17	1.000000000000000e+00	0	0
1	 1.202081528017129e+01 -5.791204537917824e+02  3.238549057834387e+02	-1.479537226259708e-03 -1.479537226259708e-03 -2.379858179319164e-17	1.000000000000000e+00	0	0
2	 2.538513344459706e+02 -8.209509729575816e+02  3.238549057834388e+02	1.853958819992840e-03 1.853958819992840e-03 5.526363563092481e-17	1.000000000000000e+00	0	0
3	 2.538513344459705e+02 -8.209509729575816e+02  8.202438661763944e+01	 5.989282508380711e-04  5.989282508380711e-04 -1.262854655951237e-17	1.000000000000000e+00	0	0
4	 1.202081528017132e+01 -5.791204537917824e+02  2.029396462005391e+02	-4.243941046297550e-03 -4.243941046297550e-03 -1.970828781504145e-17	1.000000000000000e+00	0	0
5	 2.538513344459705e+02 -8.209509729575816e+02  2.029396462005391e+02	4.334246739745140e-03 4.334246739745140e-03 3.482954480484360e-17	1.000000000000000e+00	0	0
6	-7.177133829043457e+02 -9.248956697920041e+02  6.158900064134829e+02	 7.192945471850333e-19 -1.851997221820056e-04  1.851997221820056e-04	1.000000000000000e+00	6	0
7	 3.259762261269984e+02 -9.248956697920040e+02  6.158900064134829e+02	 2.409662117174909e-18  1.340356247965246e-04 -1.340356247965246e-04	1.000000000000000e+00	6	0
8	3.259762261269984e+02 1.187939392393400e+02 1.659579615444827e+03	-9.305379674648707e-19 -6.663293606834486e-05  6.663293606834486e-05	1.000000000000000e+00	6	0
9	-7.177133829043457e+02  1.187939392393400e+02  1.659579615444827e+03	-3.061030195119525e-19  7.163520785979927e-05 -7.163520785979927e-05	1.000000000000000e+00	6	0
10	-1.958685783886737e+02 -9.248956697920041e+02  6.158900064134829e+02	-4.641066812344641e-18  3.603991586714983e-03 -3.603991586714983e-03	1.000000000000000e+00	6	0
11	-1.958685783886737e+02  1.187939392393400e+02  1.659579615444827e+03	 3.092168633797259e-19 -2.541995854699053e-05  2.541995854699053e-05	1.000000000000000e+00	6	0
