0	 1.466972190400148e+02  5.994999999999999e+02 -4.537010865381808e+02	-7.576512643936439e-07  5.200708983466029e-07  1.140723426829027e-08	1.000000000000000e+00	0	0
1	 2.569242574652578e+02  5.184999999999999e+02 -4.225241720019411e+02	-8.063013297032740e-07  5.607669208984589e-07 -3.233643042221956e-08	1.000000000000000e+00	0	0
2	 4.773783343157438e+02  8.424999999999998e+02 -3.601703429294615e+02	-7.460300821549026e-07  5.357214263312926e-07  7.144294755789815e-08	1.000000000000000e+00	0	0
3	 3.671512958905008e+02  9.234999999999998e+02 -3.913472574657013e+02	-8.071893944361364e-07  5.855483777850168e-07  2.418167710516173e-08	1.000000000000000e+00	0	0
4	 2.018107382526363e+02  5.589999999999999e+02 -4.381126292700609e+02	-1.315613090991974e-01 -3.034018050129816e-07  4.651408493518829e-01	1.000000000000000e+00	0	0
5	 4.222648151031223e+02  8.829999999999998e+02 -3.757588001975814e+02	 1.389308124780655e-01 -3.869982094784064e-07 -4.911935329437256e-01	1.000000000000000e+00	0	0
6	 3.739554340648984e+02  3.339999999999999e+02 -1.633901261806641e+02	 1.747817890418446e-09 -9.054589966694948e-09 -5.982842665730459e-09	1.000000000000000e+00	6	0
7	 3.151676802381022e+02  4.419999999999999e+02 -1.426055164898376e+02	 3.258372682779509e-09 -1.218510004008522e-08 -6.254017304030413e-09	1.000000000000000e+00	6	0
8	 1.975921725845097e+02  4.419999999999999e+02 -4.751592715430619e+02	 3.365087986040294e-09 -3.055168784626972e-09  3.765288358881236e-10	1.000000000000000e+00	6	0
9	 2.563799264113060e+02  3.339999999999999e+02 -4.959438812338884e+02	 7.816423952533569e-09 -1.174427222139229e-08 -9.204336182122574e-10	1.000000000000000e+00	6	0
10	 3.445615571515003e+02  3.879999999999999e+02 -1.529978213352508e+02	 6.375291347503662e-01  3.904052674770355e-01 -2.254005670547485e-01	1.000000000000000e+00	6	0
11	 2.269860494979078e+02  3.879999999999999e+02 -4.855515763884752e+02	-6.316917538642883e-01 -3.868306279182434e-01  2.233367562294006e-01	1.000000000000000e+00	6	0
12	-4.057988007210798e+02 -9.254999999999998e+02 -4.696744439857605e+02	 1.093763967219274e-05 -6.141781796031864e-06 -6.756761194992578e-06	1.000000000000000e+00	12	0
