132	 3.500178566873410e+02 -2.114249275747777e+02  2.890652521490606e+03	 5.325483352715302e+00 -5.512899017935347e+00 -1.083838237065066e+01	16	0
133	 2.870853531617381e+02 -1.598061325481598e+02  2.310824960917637e+03	-6.118421057643030e+00  7.107459047821443e+00 -1.322588010546447e+01	16	0
134	 3.181980515339464e+01 -3.252691193458116e+01  5.041671349860084e+02	5.282999089078664e+00 5.984192973429330e+00 1.126719206250799e+01	20	0
135	-7.071067811865532e-01 -4.666904755831206e+01  1.054296210749142e+03	-6.042069128431556e+00 -6.232355033092267e+00  1.227442416152382e+01	20	0
136	-2.736503243191938e+02 -3.238549057834388e+02  1.100965258307454e+03	-5.400020260875234e+00 -5.876142505752139e+00 -1.127616276662737e+01	20	0
137	-2.559726547895301e+02 -2.948635277547903e+02  5.508361825443205e+02	 4.389798608364133e+00  4.288383104005101e+00 -8.678181712369231e+00	20	0
138	-2.192031021678297e+02 -1.237436867076458e+02  2.530735169866653e+03	-4.725869546871561e+00  5.334334219304253e+00  1.006020376617582e+01	24	0
139	-1.923330444827409e+02 -1.477853172679884e+02  2.983283509826044e+03	 5.601064198257049e+00 -5.663338917273251e+00  1.126440311553029e+01	24	0
140	 3.676955262170031e+01 -3.712310601229376e+02  3.034195198071475e+03	 4.462821949939098e+00 -5.559999194874038e+00 -1.002282114481314e+01	24	0
141	 6.363961030678865e+00 -3.507249634685274e+02  2.581646858112085e+03	-5.685535543462390e+00  5.583767583227871e+00 -1.126930312669026e+01	24	0
142	 4.461843789287116e+02 -4.808326112068517e+01  3.045508906570460e+03	1.124343147147526e+01 5.518356571419211e+00 5.725074900056057e+00	28	0
143	4.270924958366745e+02 2.552655480083436e+02 3.259055154488797e+03	-1.164585054502172e+01  5.875433931510422e+00  5.770416613511273e+00	28	0
144	-9.050966799187813e+01  2.588010819142764e+02  3.273904396893715e+03	-1.116950760099085e+01 -6.165666982045146e+00 -5.003840618945702e+00	28	0
145	-7.071067811865487e+01 -4.242640687119297e+01  3.058943935413005e+03	 1.165831680670253e+01 -5.838934980866156e+00 -5.819381825836373e+00	28	0
146	-6.066976182580577e+02 -1.110157646462878e+02  1.405021174217670e+03	-5.736583053623063e+00  5.735920864282317e+00  1.147250391790538e+01	32	0
147	-5.840702012600882e+02 -1.343502884254440e+02  1.972827919510467e+03	 6.335999759848310e+00 -6.101860606833764e+00  1.243786036668207e+01	32	0
148	-2.955706345359770e+02 -4.136574669941303e+02  2.018789860287593e+03	 5.686220894242627e+00 -5.786210889325158e+00 -1.147243178356779e+01	32	0
149	-3.097127701597078e+02 -3.818376618407357e+02  1.450983114994795e+03	-6.310215182442217e+00  6.106089944842523e+00 -1.241630512728474e+01	32	0
150	1.463711037056153e+02 1.470782104868019e+02 2.253549311641527e+03	-4.578715130312691e+00 -5.435429616686005e+00  1.001414474699872e+01	37	0
152	-1.117228714274745e+02 -1.096015510839150e+02  1.738775574937720e+03	 4.933564012880893e+00  5.113411412641597e+00 -1.004697542552248e+01	37	0
153	-2.644579361637687e+02  3.111269837220809e+02  1.593818684794478e+03	-5.815771625969518e+00  5.990636605147198e+00  1.180640823111672e+01	37	0
154	-2.503158005400378e+02  3.224406922210658e+02  2.149604614807105e+03	 6.319351648188530e+00 -5.544374280863547e+00  1.186372592905208e+01	37	0
155	4.242640687119319e+00 2.121320343559637e+01 2.152433041931850e+03	 5.866669529353878e+00 -5.923138958982115e+00 -1.178980848833599e+01	37	0
156	 1.173797256769669e+02 -3.606244584051387e+01  1.769888273309928e+03	-6.133602342961737e-01  6.621314665310301e+00 -7.234674899606475e+00	37	0
157	-6.576093065034894e+01  1.520279579551077e+02  8.117585848021565e+02	-6.017983038244080e+00  4.873059991119742e+00  1.089104302936382e+01	44	0
158	-7.000357133746820e+01  1.513208511739211e+02  1.281984594291211e+03	 6.245021586934147e+00 -4.572071033149941e+00  1.081709262008409e+01	44	0
159	 1.583919189857866e+02 -9.050966799187813e+01  1.278449060385278e+03	 5.469843087376555e+00 -5.447573125053394e+00 -1.091741621242995e+01	44	0
160	 1.590990257669732e+02 -9.333809511662429e+01  8.082230508962238e+02	-5.217737307666683e+00  5.619450990137729e+00 -1.083718829780441e+01	44	0
161	-2.821356056934324e+02 -1.308147545195113e+02  2.349008727101711e+03	-1.294524415910700e+01 -6.168384982406227e+00  6.776859176700761e+00	154	0
162	-2.616295090390224e+02 -4.306280297426074e+02  2.735796136410752e+03	 1.335556157056440e+01 -6.679179663996177e+00  6.676381906568217e+00	154	0
163	 4.249711754931150e+02 -4.362848839920998e+02  2.750645378815670e+03	 1.294963630245889e+01  6.417884761488899e+00 -6.531751540969985e+00	154	0
164	 4.044650788387053e+02 -1.407142494561228e+02  2.359615328819509e+03	-1.335524149383770e+01  6.526883937333771e+00 -6.828357556503938e+00	154	0
165	-3.330472939388638e+02  2.085965004500315e+02  1.265721138323920e+03	5.559690071682454e+00 1.137090787009949e+01 5.811217798417033e+00	52	0
166	-1.237436867076458e+02  1.972827919510468e+02  1.579676549170747e+03	 5.622530980011128e+00 -1.165463474028900e+01  6.032103760277884e+00	52	0
167	-1.067731239591686e+02 -3.259762261269984e+02  1.574019694921255e+03	-5.560250260945736e+00 -1.136911209336924e+01 -5.808861832423510e+00	52	0
168	-3.245620125646252e+02 -3.146625176280136e+02  1.268549565448666e+03	-5.882482393691657e+00  1.163180140252297e+01 -5.749319008831318e+00	52	0
169	-3.012274887854692e+02 -1.216223663640860e+02  3.005203820042827e+03	-1.124369480189342e+01 -5.725234845015656e+00  5.518459956877763e+00	56	0
170	-2.623366158202091e+02 -3.486036431249679e+02  3.316330803764908e+03	 1.207309985872169e+01 -6.024428359449452e+00  6.048671499272231e+00	56	0
171	 2.757716446627537e+02 -3.712310601229374e+02  3.332594259732198e+03	 1.122862157674392e+01  5.345839280516472e+00 -5.882782296227433e+00	56	0
172	 2.368807716974934e+02 -1.364716087690038e+02  3.029245450603169e+03	-1.206323637870613e+01  6.298231299394061e+00 -5.765005079312090e+00	56	0
173	-2.015254326381660e+02  1.944543648263007e+02  2.333452377915607e+03	-4.063613072355210e+00  3.696774417750092e+00  7.760387490105302e+00	37	0
174	-2.333452377915607e+02  2.354665581351203e+02  2.782465183969064e+03	 4.655457181144271e+00 -5.072873890262152e+00  9.728331071406416e+00	37	0
175	-1.979898987322326e+01  0.000000000000000e+00  2.709633185506850e+03	 5.964129502223319e+00 -5.505003540856823e+00 -1.146913304308014e+01	37	0
176	 1.626345596729038e+01 -3.676955262170054e+01  2.260620379453392e+03	-4.518189376504463e+00  5.182909121789255e+00 -9.701098498293703e+00	37	0
177	3.075914498161482e+02 1.159655121145938e+02 4.461843789287115e+02	1.228623422620607e+01 6.224880737700235e+00 6.061353488505835e+00	64	0
178	3.365828278447966e+02 4.454772721475249e+02 6.830651506262049e+02	-1.167095243114824e+01  5.960395241558270e+00  5.710557189589970e+00	64	0
179	-2.305168106668145e+02  4.327493500861671e+02  6.660945878777277e+02	-1.226357744931824e+01 -6.534198440334456e+00 -5.729379008983779e+00	64	0
180	-2.602152954766495e+02  9.687362902255700e+01  4.348706704297267e+02	 1.192663522378741e+01 -5.832639537138219e+00 -6.093995686649189e+00	64	0
181	 1.385929291125633e+02 -3.111269837220811e+01  2.228800574299998e+03	9.832429356106065e+00 4.784665008151244e+00 5.047764347954825e+00	37	0
182	1.378858223313766e+02 1.937472580451140e+02 2.380828532255106e+03	-9.754594395973925e+00  4.493701441463465e+00  5.260892954510446e+00	37	0
184	-2.397091988222396e+02 -2.828427124746190e+01  2.225265040394065e+03	 9.820459915982671e+00 -5.371568607012357e+00 -4.448891308970303e+00	37	0
185	-3.733523804664970e+02 -1.796051224213830e+02  6.123544725075501e+02	-1.190457433001042e+01 -5.794759340859336e+00  6.109814989151083e+00	72	0
186	-4.730544366138002e+02 -3.613315651863257e+02  8.895403307326767e+02	 9.563637187604108e+00 -4.739553261606554e+00  4.824083925997559e+00	72	0
187	-1.414213562373095e+01 -3.082985565973347e+02  8.428712831743646e+02	 1.187973854410922e+01  5.974439969921564e+00 -5.905298574187661e+00	72	0
188	 8.555992052357226e+01 -1.237436867076458e+02  5.685138520739841e+02	-9.563768423561019e+00  4.885854952218260e+00 -4.677913471342761e+00	72	0
189	 4.914392129246505e+02 -7.778174593051972e+00  2.561140761457675e+03	5.749197465846777e+00 5.698093826357368e+00 1.144729129220413e+01	76	0
190	 4.603265145524424e+02 -4.596194077712539e+01  3.150867816967256e+03	-6.655173722615057e+00 -6.226001645022279e+00  1.288117536763733e+01	76	0
191	 1.654629867976521e+02 -3.408254685319159e+02  3.220164281523537e+03	-5.287312523364193e+00 -6.167115258222800e+00 -1.145442778158699e+01	76	0
192	 1.937472580451140e+02 -2.991061684419096e+02  2.629730119232770e+03	 6.158992617692476e+00  6.728197788908076e+00 -1.288719040660055e+01	76	0
