186
3
198
198
4	2.641357646064878e+02 2.897887899875581e+03 1.370530802923700e+03	-1.576750017594260e-03  1.255043406700690e-02 -1.097368404941264e-02	1.000000000000000e+00	0	4
5	5.009270791227792e+02 2.908344415858101e+03 1.123282972424889e+03	-8.964096222594933e-03  1.258972174877031e-02 -3.625625526175378e-03	1.000000000000000e+00	0	5
6	6.898956193097443e+02 9.277126513151318e-01 8.435983832137483e+02	-6.825896785379639e-03  8.237215092329617e-03 -1.411318306949979e-03	1.000000000000000e+00	0	6
9	8.765089132501150e+02 9.951914293986087e+01 5.583936589848319e+02	 5.873802906924118e-03 -7.700662759860758e-03  1.826859852936641e-03	1.000000000000000e+00	0	9
10	1.058396557378376e+03 1.469422686698036e+02 3.290828891266278e+02	 1.073984921925397e-02 -2.059059550146885e-02  9.850746282214875e-03	1.000000000000000e+00	0	10
15	4.274272721075776e+02 1.362207998845269e+03 1.243852820337442e+03	-9.414152016823331e-04  1.780108453280530e-03 -8.386932515981972e-04	1.000000000000000e+00	0	15
16	2.485573809331040e+02 1.396682317874872e+03 1.388248392482313e+03	-2.858513594274595e-04 -5.182950959628887e-03  5.468802319056347e-03	1.000000000000000e+00	0	16
17	-1.364242052659392e-12  1.560060090010184e+03  1.473428001280105e+03	-1.933729468436486e-05 -1.531607682334312e-02  1.533541411802749e-02	1.000000000000000e+00	1	17
18	1.499066376115483e+03 1.560060090010184e+03 1.473428001280105e+03	-1.933729468436486e-05 -1.531607682334312e-02  1.533541411802749e-02	1.000000000000000e+00	1	18
19	1.472819699915805e+03 1.574030584729231e+03 1.485704182760732e+03	 6.792434841032205e-04 -1.644831364344202e-02  1.576907015933880e-02	1.000000000000000e+00	0	19
22	1.214750305750085e+03 1.640157260626835e+03 1.785805249133684e+02	 1.046854828027394e-02 -2.548499054346859e-02  1.501644226319465e-02	1.000000000000000e+00	0	22
23	9.872990728451306e+02 1.633918897723932e+03 4.122701207212262e+02	 1.849754053731573e-02 -2.977890178316569e-02  1.128136124584995e-02	1.000000000000000e+00	0	23
