170
4
186
186
4	4.761340208629459e+01 6.599188208578107e+02 8.268894922307026e+02	 5.970659952760676e-03  9.926314335023020e-02 -1.052338033029909e-01	1.000000000000000e+00	0	4
5	1.800787130728181e+02 6.035587912679365e+02 7.507842108340533e+02	-1.610338961233973e-02  5.515503418421452e-02 -3.905164457187478e-02	1.000000000000000e+00	0	5
6	3.284378449394196e+02 5.949410770936850e+02 6.110427931417032e+02	-2.932223858130700e-02  5.044879491521216e-02 -2.112655633390516e-02	1.000000000000000e+00	0	6
9	5.964014971212174e+02 6.652619144698450e+02 2.727583035837453e+02	-5.825884503830531e-02  9.149479244347491e-02 -3.323594740516961e-02	1.000000000000000e+00	0	9
10	8.594032172302520e+02 6.581283086312620e+02 1.689018931329371e+01	-4.788850594377515e-02  1.115587461581469e-01 -6.367024021437179e-02	1.000000000000000e+00	0	10
15	7.914210341432106e+02 7.456183305890610e+02 1.496448726558017e+03	 6.016420870737070e-02 -1.079319756696135e-01  4.776776696224280e-02	1.000000000000000e+00	0	15
16	2.366761304129928e+02 1.036984958043125e+03 2.914640425218974e+02	 9.975880804580707e-03  3.036228465031706e-02 -2.038640384573635e-02	1.000000000000000e+00	0	16
22	1.669450731042084e+02 8.899249907108419e+02 4.775516513597574e+02	 3.532660080137244e-02 -5.614732303045215e-02  2.082072222907972e-02	1.000000000000000e+00	0	22
23	3.842650494427720e+01 7.917310969273518e+02 7.042641133031789e+02	 8.713235457715639e-02 -7.161151989457801e-02 -1.552083468257838e-02	1.000000000000000e+00	0	23
35	1.038915804544818e+03 7.032389167154848e+02 1.291333370029986e+03	-7.808853464335309e-02 -2.188503228379680e-02  9.997356692714990e-02	1.000000000000000e+00	0	35
37	1.166090752338438e+03 2.615350310779294e+02 4.972622152970577e+02	 6.487677924907687e-03  1.146832909656884e-02 -4.980651171661152e-03	1.000000000000000e+00	0	37
43	1.380662641600851e+03 1.088285253794829e+03 1.384150257958052e+03	-3.345007447150208e-03 -4.685414069263218e-03  1.340406622113010e-03	1.000000000000000e+00	0	43
44	1.179624431905122e+03 1.160378236956326e+03 1.111019065100825e+03	-1.553409198967247e-03 -2.828645626176931e-03  1.275236427209684e-03	1.000000000000000e+00	0	44
45	9.327054247895195e+02 1.130852236080974e+03 8.936260588605746e+02	 6.877158449348061e-04  1.882147479630239e-03 -1.194431634695433e-03	1.000000000000000e+00	0	45
46	7.023214175438471e+02 1.099091646250438e+03 6.950026414454384e+02	-2.265298546216981e-04 -4.197815583833974e-04  1.932517037616993e-04	1.000000000000000e+00	0	46
47	5.258392340280880e+02 1.100937461529993e+03 5.166746426501239e+02	-8.502250539025159e-04 -1.354055447810265e-03  5.038303939077487e-04	1.000000000000000e+00	0	47
48	3.266386585358599e+02 1.065765264653647e+03 3.526462640342421e+02	 3.112163876939628e-03  1.437505472585580e-02 -1.126289084891617e-02	1.000000000000000e+00	0	48
55	1.364676162252406e+03 2.460852684329498e+02 7.112973878560045e+02	 8.074869487015208e-03  1.582235884202301e-02 -7.747489355007799e-03	1.000000000000000e+00	0	55
56	8.203736051293779e+01 2.622457571544623e+02 9.115644735105047e+02	 5.625684241000285e-03  1.378973038911343e-02 -8.164046148113141e-03	1.000000000000000e+00	0	56
59	3.600864203077666e+02 2.753029702361113e+02 1.176556320223684e+03	 5.615594335363414e-03  1.055237211021615e-02 -4.936777774852738e-03	1.000000000000000e+00	0	59
62	6.335754246324403e+02 2.508817133633392e+02 1.474466581421130e+03	 7.647866604728172e-03  1.432178426696028e-02 -6.673917662232113e-03	1.000000000000000e+00	0	62
63	8.688558209045369e+02 2.633849799726445e+02 1.981773349684412e+02	 5.181200946841690e-03  1.194198625684178e-02 -6.760785310000095e-03	1.000000000000000e+00	0	63
66	9.078151684722974e+02 8.968051548303504e+02 8.759742315255292e+01	 1.860255168968998e-03 -5.042486032317124e-03  3.182230863348127e-03	1.000000000000000e+00	0	66
69	1.239585638016812e+03 4.827930757202669e-13 6.526321084383878e+02	 3.240863219865694e-03 -7.180756740961943e-03  3.939893521096248e-03	1.000000000000000e+00	1	69
70	1.239585638016812e+03 2.998132752230966e+03 6.526321084383878e+02	 3.240863219865694e-03 -7.180756740961943e-03  3.939893521096248e-03	1.000000000000000e+00	1	70
72	2.306195845911008e+02 1.968898311676331e+03 1.191766226303250e+03	 3.992508338856381e-03 -8.109113557235457e-03  4.116605218379075e-03	1.000000000000000e+00	0	72
75	4.278210215336574e+02 1.967646983084844e+03 9.958161179521800e+02	 4.092633817158475e-03 -8.269316427198869e-03  4.176682610040394e-03	1.000000000000000e+00	0	75
76	6.813679419118428e+02 1.964778592989783e+03 7.451375876690561e+02	 4.059022505973233e-03 -8.272576930607635e-03  4.213554424634402e-03	1.000000000000000e+00	0	76
77	9.345197688445589e+02 1.964834312025982e+03 4.919300417001409e+02	 4.120222398999908e-03 -8.025917906325380e-03  3.905695507325471e-03	1.000000000000000e+00	0	77
78	1.164656955873024e+03 1.971413078510997e+03 2.552140881866599e+02	 4.027355898282239e-03 -7.734134266050696e-03  3.706778367768456e-03	1.000000000000000e+00	0	78
81	1.403272203309664e+03 1.974568772116199e+03 1.344314714481850e+01	 3.894497055685960e-03 -7.820389516153013e-03  3.925892460467055e-03	1.000000000000000e+00	0	81
88	8.052205747878272e+02 9.121876933183509e+02 1.748094783490228e+02	 2.574696795317528e-03 -6.357974652212014e-03  3.783277856894486e-03	1.000000000000000e+00	0	88
89	6.065291589121961e+02 9.157739898587301e+02 3.699145976842746e+02	 5.376039490982715e-03 -8.726276840403576e-03  3.350237349420860e-03	1.000000000000000e+00	0	89
90	3.755533936669964e+02 8.823057225370934e+02 6.343586302511110e+02	 7.488065018195249e-03 -1.683292370615031e-02  9.344858687955069e-03	1.000000000000000e+00	0	90
91	1.057727026805737e+02 9.256386154055688e+02 8.608064283690583e+02	 3.257572380596301e-03 -9.225572248202503e-03  5.967999867606203e-03	1.000000000000000e+00	0	91
94	1.351935460203750e+03 9.405109252391493e+02 1.098837737127782e+03	 5.267392837515701e-03 -8.247505167726566e-03  2.980112330210865e-03	1.000000000000000e+00	0	94
95	1.132714958207064e+03 8.706986425302218e+02 1.387870521833396e+03	 2.956393405869030e-03 -5.444794881767845e-03  2.488401475898815e-03	1.000000000000000e+00	0	95
103	6.512876630308499e+00 6.839293194343451e+02 8.439795191101542e+02	 1.935454753064693e-01 -3.179748525196081e-02 -1.617479900545084e-01	1.000000000000000e+00	0	103
104	1.219752944279649e+02 6.227381670300211e+02 7.897082537168218e+02	-5.408476490463479e-03  6.387451834676594e-02 -5.846604185630245e-02	1.000000000000000e+00	0	104
105	2.475149315392780e+02 5.926123093034957e+02 6.942944743320340e+02	-2.318755175392630e-02  5.132659305842106e-02 -2.813904130449476e-02	1.000000000000000e+00	0	105
107	4.945726928388801e+02 6.376591531344814e+02 4.021898692014463e+02	-4.512040276848357e-02  6.447413280091088e-02 -1.935373003242731e-02	1.000000000000000e+00	0	107
108	7.834180898142582e+02 6.672344803268842e+02 8.376914503366538e+01	-4.604027981466383e-02  1.103248049685074e-01 -6.428452515384360e-02	1.000000000000000e+00	0	108
112	7.290386147012907e+02 7.400095631720732e+02 6.537353730144406e+01	 6.268254930118101e-02 -1.131059689827676e-01  5.042341968158655e-02	1.000000000000000e+00	0	112
117	9.432324844303319e+01 8.540101711327459e+02 5.860882955990288e+02	 4.684081461904845e-02 -5.136456851641731e-02  4.523753897368857e-03	1.000000000000000e+00	0	117
120	9.356045692292059e+02 7.394168650753702e+02 1.358466656985712e+03	 3.092131915702686e-02 -1.385707354950379e-01  1.076494163380110e-01	1.000000000000000e+00	0	120
126	9.748765124169392e+02 2.697544619600112e+02 2.978285444934767e+02	 5.085587223901593e-03  1.055781483133846e-02 -5.472227607436861e-03	1.000000000000000e+00	0	126
131	6.772751694682760e+00 1.059287725812678e+03 3.925789603403377e+01	-1.958956930418275e-03 -3.073764375739137e-03  1.114807445320862e-03	1.000000000000000e+00	0	131
132	1.282332255383772e+03 1.130894854897782e+03 1.243210270638020e+03	-3.814419629593955e-03 -4.779062299327144e-03  9.646426697331883e-04	1.000000000000000e+00	0	132
133	1.069968523192651e+03 1.153012775477319e+03 1.008728617867361e+03	 1.626666085494862e-04  3.928682237557520e-04 -2.302016152062658e-04	1.000000000000000e+00	0	133
134	7.937613205602785e+02 1.109445595936973e+03 7.760885947753343e+02	 3.180186148722863e-04  8.187858123988553e-04 -5.007671975265690e-04	1.000000000000000e+00	0	134
135	6.223952254983449e+02 1.095150995574505e+03 6.190171000758692e+02	-6.346653875377793e-04 -1.369936340266789e-03  7.352709527290099e-04	1.000000000000000e+00	0	135
136	4.144142658049445e+02 1.093538801554772e+03 4.126483344022021e+02	 6.449852935091530e-04  3.450659318998457e-03 -2.805674025489304e-03	1.000000000000000e+00	0	136
141	1.256886215548877e+03 2.525942151555264e+02 5.969984944298993e+02	 7.413186344601846e-03  1.315775457587984e-02 -5.744568231277996e-03	1.000000000000000e+00	0	141
142	1.478626281971686e+03 2.506055297412004e+02 8.207272462670347e+02	 7.073508897838577e-03  1.641584328415879e-02 -9.342334386320209e-03	1.000000000000000e+00	0	142
143	1.366095215527343e+02 2.684107594767998e+02 9.599716322279637e+02	 5.232296620864388e-03  1.223549147904603e-02 -7.003194858181645e-03	1.000000000000000e+00	0	143
144	2.850634359177242e+02 2.770461204771353e+02 1.099790185592618e+03	 5.238807387302438e-03  1.045891876026245e-02 -5.220111372960011e-03	1.000000000000000e+00	0	144
145	4.223569453103490e+02 2.708784598037008e+02 1.243251355658677e+03	 6.090216999755813e-03  1.089630267234923e-02 -4.806085672593419e-03	1.000000000000000e+00	0	145
146	5.552254046929918e+02 2.568345258012982e+02 1.390163749043723e+03	 7.269523976958570e-03  1.288968612420559e-02 -5.620162147247019e-03	1.000000000000000e+00	0	146
147	7.552987751664029e+02 2.532574643567682e+02 9.474780484618336e+01	 6.487248033494098e-03  1.450513398037561e-02 -8.017885946881506e-03	1.000000000000000e+00	0	147
148	1.075016316445588e+03 8.736360203916367e+02 1.442631785733457e+03	 2.704070191011130e-03 -6.031301019944775e-03  3.327230828933645e-03	1.000000000000000e+00	0	148
149	9.585893834098516e+02 8.885855226971860e+02 4.504284034816309e+01	 1.926057293811076e-03 -5.044591738456789e-03  3.118534444645714e-03	1.000000000000000e+00	0	149
156	5.543734114261136e+02 1.966487919730991e+03 8.704227914135774e+02	 4.075480845148918e-03 -8.300557410693462e-03  4.225076565544543e-03	1.000000000000000e+00	0	156
157	8.094916489642020e+02 1.963752244661423e+03 6.180402289450565e+02	 4.086848103585451e-03 -8.180398032711842e-03  4.093549929126391e-03	1.000000000000000e+00	0	157
158	1.051097977236530e+03 1.967857859238205e+03 3.723282860959463e+02	 4.107133417275280e-03 -7.858333843522953e-03  3.751200426247672e-03	1.000000000000000e+00	0	158
159	1.220343114410772e+03 1.972828420808032e+03 1.981125873518774e+02	 3.982379386848899e-03 -7.703942858517789e-03  3.721563471668889e-03	1.000000000000000e+00	0	159
