183
3
199
199
4	1.662304787501705e+02 2.302972221477761e+02 1.137894014276861e+03	-1.909341883006183e-03  6.315544450497462e-03 -4.406202567491278e-03	1.000000000000000e+00	0	4
5	3.329515614664011e+02 2.041235655260453e+02 9.973465881823615e+02	-2.630147063696749e-03  5.682152580732520e-03 -3.052005517035771e-03	1.000000000000000e+00	0	5
6	5.473112106803819e+02 2.222078525337253e+02 7.649026519607007e+02	-3.182730351360560e-03  5.214456961625450e-03 -2.031726610264890e-03	1.000000000000000e+00	0	6
9	8.126663531384089e+02 2.507409035707211e+02 4.710144584656778e+02	-2.909200630135546e-03  6.215889264233483e-03 -3.306688634097937e-03	1.000000000000000e+00	0	9
10	1.025250199093755e+03 2.220520972950447e+02 2.871194187860080e+02	-2.423626506767962e-03  5.472735866138848e-03 -3.049109359370885e-03	1.000000000000000e+00	0	10
15	6.154752874906419e+02 1.048316667523240e+03 1.369696136276407e+03	 1.458827526040637e-03 -2.416645936654336e-03  9.578184106136984e-04	1.000000000000000e+00	0	15
16	2.213244225113890e+02 1.138783836014772e+03 1.743134566486467e+02	 3.903127820947816e-18  1.324963440006623e-05 -1.324963440006623e-05	5.625000000000000e-01	0	16
22	2.356286465133619e+01 1.085946803905056e+03 4.249120466184158e+02	 3.426439058520948e-03 -5.108174145983253e-03  1.681735087462305e-03	1.000000000000000e+00	0	22
23	1.345528343890395e+03 1.045407347256745e+03 6.425524001431488e+02	 1.969753707949625e-03 -3.163844038462081e-03  1.194090330512456e-03	1.000000000000000e+00	0	23
25	8.728560038081945e+02 1.112497811433791e+03 1.048134276048303e+03	 8.800623716218287e-04 -1.204058198991172e-03  3.239958273693434e-04	1.000000000000000e+00	0	25
32	1.131510808080596e+03 2.214778408068575e+02 1.814330662873539e+02	-2.772851984095137e-03  5.138439811417013e-03 -2.365587827321877e-03	1.000000000000000e+00	0	32
35	1.371607407974592e+03 2.498419654887639e+02 1.412038717826933e+03	-2.939271788862893e-03  5.061179191350419e-03 -2.121907402487526e-03	1.000000000000000e+00	0	35
37	1.008875193869464e+03 2.975565756223953e+03 6.241486839130202e+02	 4.533934581964948e-03  8.498489906831342e-03 -3.964555324866394e-03	1.000000000000000e+00	0	37
41	-1.591615728102624e-12  1.197103631379830e+03  1.393735614887681e+03	-1.215419098598201e-03 -2.139834952918818e-03  9.244158543206166e-04	1.000000000000000e+00	1	41
42	1.499066376115482e+03 1.197103631379830e+03 1.393735614887681e+03	-1.215419098598201e-03 -2.139834952918818e-03  9.244158543206166e-04	1.000000000000000e+00	1	42
43	1.448262309206740e+03 1.201245686087407e+03 1.338789493271362e+03	-1.100273297728763e-03 -1.971879246465586e-03  8.716059487368231e-04	1.000000000000000e+00	0	43
44	1.206317351327224e+03 1.227046659944741e+03 1.071043561534512e+03	-6.489185152972077e-04 -1.189624932785481e-03  5.407064174882738e-04	1.000000000000000e+00	0	44
45	9.491423989004411e+02 1.156563904657452e+03 8.843513643950189e+02	 5.534003819930704e-04 -8.600118993184006e-04  1.413412281311471e-03	1.000000000000000e+00	0	45
46	7.562701382905215e+02 1.192031701380403e+03 6.560113070621477e+02	-8.784737783278851e-04 -1.507922740083267e-03  6.294489617553817e-04	1.000000000000000e+00	0	46
47	5.946039180753583e+02 1.211233773824530e+03 4.751430144028575e+02	-1.067718531094213e-03 -1.736935978540780e-03  6.692174474465666e-04	1.000000000000000e+00	0	47
48	3.303569616822935e+02 1.196194577621467e+03 2.259352542128555e+02	 2.777069110351209e-04  1.601941072405520e-03 -1.324234161370399e-03	7.500000000000000e-01	0	48
55	1.211799309066478e+03 2.960426966931677e+03 8.422115884023107e+02	 4.341045707559405e-03  7.899467441158277e-03 -3.558421733598872e-03	1.000000000000000e+00	0	55
56	1.461516824349553e+03 2.957192612120869e+03 1.095163458496194e+03	 3.663720531651034e-03  8.389597232009976e-03 -4.725876700358940e-03	1.000000000000000e+00	0	56
59	2.145708399029784e+02 2.986059675008285e+03 1.318416787277683e+03	 3.882017410561758e-03  8.433573204650975e-03 -4.551555794089216e-03	1.000000000000000e+00	0	59
62	4.810992751051544e+02 2.976785931476155e+03 9.515258989650893e+01	 4.192212055461005e-03  7.624689317094333e-03 -3.432477261633327e-03	1.000000000000000e+00	0	62
63	7.406112498182575e+02 2.964745417780977e+03 3.667050783047906e+02	 3.517854004369851e-03  7.239276576119617e-03 -3.721422571749765e-03	1.000000000000000e+00	0	63
66	8.500788363084259e+02 1.026180639235935e+03 1.595827091084012e+01	 9.803482702089210e-04 -2.065127026319696e-03  1.084778756110775e-03	1.000000000000000e+00	0	66
69	1.238035476775353e+03 2.554194002770348e-13 6.541822696798479e+02	 2.088274861797041e-03 -4.181069415649065e-03  2.092794553852024e-03	1.000000000000000e+00	1	69
70	1.238035476775353e+03 2.998132752230965e+03 6.541822696798479e+02	 2.088274861797041e-03 -4.181069415649065e-03  2.092794553852024e-03	1.000000000000000e+00	1	70
72	1.466629254507194e+02 2.137714337341844e+03 1.106906859778118e+03	 2.972759280943353e-03 -5.928691156647581e-03  2.955931875704228e-03	1.000000000000000e+00	0	72
75	3.441822720992434e+02 2.136901173511098e+03 9.102006769603406e+02	 2.849842813620467e-03 -5.825681775788614e-03  2.975838962168147e-03	1.000000000000000e+00	0	75
76	5.996925734036085e+02 2.132068966210078e+03 6.595225829569955e+02	 2.736430076535336e-03 -5.590212742234870e-03  2.853782665699533e-03	1.000000000000000e+00	0	76
77	8.486032017039341e+02 2.133116149448261e+03 4.095647714184863e+02	 2.982395032810404e-03 -5.784885516544414e-03  2.802490483734011e-03	1.000000000000000e+00	0	77
78	1.078634129130238e+03 2.138010420538498e+03 1.746395729019454e+02	 2.906889410225119e-03 -5.706807248095540e-03  2.799917837870421e-03	1.000000000000000e+00	0	78
79	1.252292388691580e+03 2.138991733879101e+03 6.821210263296962e-13	 2.783524688684282e-03 -5.555450335074127e-03  2.771925646389845e-03	1.000000000000000e+00	1	79
80	1.252292388691580e+03 2.138991733879101e+03 1.499066376115485e+03	 2.783524688684282e-03 -5.555450335074127e-03  2.771925646389845e-03	1.000000000000000e+00	1	80
