164
4
178
178
5	1.775459764327986e+02 6.125320805826733e+02 7.443436581593360e+02	-1.631474971574211e-02  6.179325645195400e-02 -4.547850673621190e-02	1.000000000000000e+00	0	5
6	3.237110911899192e+02 6.030607388029218e+02 6.076498851819667e+02	-3.207016253978304e-02  5.494969553953131e-02 -2.287953299974828e-02	1.000000000000000e+00	0	6
9	5.855239643831512e+02 6.819077425219886e+02 2.669900082696681e+02	-1.011001023355781e-01  1.465592879290616e-01 -4.545918559348354e-02	1.000000000000000e+00	0	9
10	8.503533222711302e+02 6.789594009317717e+02 5.108991971906093e+00	-8.470704137223280e-02  1.937535422674707e-01 -1.090465008952379e-01	1.000000000000000e+00	0	10
15	8.029027322275481e+02 7.251891224470517e+02 6.329860500208075e+00	 1.139904942063675e-01 -1.981317209572795e-01  8.414122675091204e-02	1.000000000000000e+00	0	15
16	2.381410187486438e+02 1.041438458403290e+03 2.884754304973825e+02	 8.629436659181472e-03  2.618599146420540e-02 -1.755655480502392e-02	1.000000000000000e+00	0	16
22	1.725792041406778e+02 8.809130185595332e+02 4.809294924745969e+02	 3.765846763972952e-02 -6.071929837172289e-02  2.306083073199336e-02	1.000000000000000e+00	0	22
23	5.305309330426667e+01 7.801966256632423e+02 7.011719962072988e+02	 1.031541117205493e-01 -7.657644113952894e-02 -2.657767058102037e-02	1.000000000000000e+00	0	23
37	1.167099177737178e+03 2.633195090692239e+02 4.964861627045028e+02	 6.444001366356620e-03  1.142223417608330e-02 -4.978232809726675e-03	1.000000000000000e+00	0	37
43	1.380164646818691e+03 1.087587586810125e+03 1.384349930160595e+03	-2.929484602971628e-03 -4.103901866211640e-03  1.174417263240013e-03	1.000000000000000e+00	0	43
44	1.179400028748774e+03 1.159971109872916e+03 1.111201789027886e+03	-1.247905595474541e-03 -2.249273962330314e-03  1.001368366855774e-03	1.000000000000000e+00	0	44
45	9.328126825779622e+02 1.131145732365238e+03 8.934398203647534e+02	 6.966392411951994e-04  1.905710134109649e-03 -1.209070892914450e-03	1.000000000000000e+00	0	45
46	7.022938547209817e+02 1.099043507542476e+03 6.950232173305345e+02	-8.850256221232668e-05 -1.109264903264091e-04  2.242392811408553e-05	1.000000000000000e+00	0	46
47	5.257278376006960e+02 1.100765494906279e+03 5.167352128464458e+02	-5.252701236901523e-04 -7.542505401848901e-04  2.289804164947379e-04	1.000000000000000e+00	0	47
48	3.271389253630443e+02 1.067991059620470e+03 3.509207358946033e+02	 3.339745929525859e-03  1.411572631639781e-02 -1.077598038687195e-02	1.000000000000000e+00	0	48
55	1.365937852009290e+03 2.485616868867351e+02 7.100826591591036e+02	 8.117508655386062e-03  1.597362301448902e-02 -7.856114359102960e-03	1.000000000000000e+00	0	55
56	8.291858644997043e+01 2.643981571813184e+02 9.102932994206813e+02	 5.696362685074567e-03  1.383869589688802e-02 -8.142333211813449e-03	1.000000000000000e+00	0	56
59	3.609594359043274e+02 2.769439005011481e+02 1.175788405555209e+03	 5.590669648948403e-03  1.051271999885355e-02 -4.922050349905143e-03	1.000000000000000e+00	0	59
62	6.348109424051361e+02 2.531994086131917e+02 1.473384403943974e+03	 8.438048136057781e-03  1.586696355343979e-02 -7.428915417382010e-03	1.000000000000000e+00	0	62
63	8.696665303164161e+02 2.652490762801599e+02 1.971239480728049e+02	 5.257184153070148e-03  1.204038913453820e-02 -6.783204981468055e-03	1.000000000000000e+00	0	63
66	9.080927865605586e+02 8.960534328284971e+02 8.807152706614511e+01	 1.755473289894034e-03 -4.741398025308097e-03  2.985924735414063e-03	1.000000000000000e+00	0	66
69	1.239556152762578e+03 2.554194002770348e-13 6.526615936926225e+02	 3.620490485668545e-03 -8.067551812266000e-03  4.447061326597455e-03	1.000000000000000e+00	1	69
70	1.239556152762578e+03 2.998132752230965e+03 6.526615936926221e+02	 3.620490485668545e-03 -8.067551812266000e-03  4.447061326597455e-03	1.000000000000000e+00	1	70
72	2.312460687186577e+02 1.967625749636550e+03 1.192412304215474e+03	 4.079472956272187e-03 -8.287674757182128e-03  4.208201800909942e-03	1.000000000000000e+00	0	72
75	4.284622788822998e+02 1.966351249199585e+03 9.964705944887967e+02	 4.165225682919702e-03 -8.416736469880040e-03  4.251510786960339e-03	1.000000000000000e+00	0	75
76	6.820030816040941e+02 1.963484191768646e+03 7.457968491979420e+02	 4.114452322030727e-03 -8.384559334602562e-03  4.270107012571835e-03	1.000000000000000e+00	0	76
77	9.351643340088964e+02 1.963578897882504e+03 4.925408906792813e+02	 4.172410435208258e-03 -8.125045878196386e-03  3.952635442988128e-03	1.000000000000000e+00	0	77
78	1.165287552548481e+03 1.970202157959018e+03 2.557944120631821e+02	 4.089494102112458e-03 -7.852259944993781e-03  3.762765842881324e-03	1.000000000000000e+00	0	78
81	1.403882846829808e+03 1.973342421794149e+03 1.405885394672396e+01	 3.971737079939044e-03 -7.977877722484957e-03  4.006140642545913e-03	1.000000000000000e+00	0	81
