165
4
179
179
5	1.779235598747427e+02 6.111312937734012e+02 7.453668615266639e+02	-1.634882843357005e-02  6.065208553342018e-02 -4.430325709985013e-02	1.000000000000000e+00	0	5
6	3.244411155217979e+02 6.018090171643636e+02 6.081715824886464e+02	-3.160901996328347e-02  5.419777469586793e-02 -2.258875473258446e-02	1.000000000000000e+00	0	6
9	5.875644871017396e+02 6.788845353996916e+02 2.679726926733766e+02	-8.835174463488203e-02  1.309005879788997e-01 -4.254884334401767e-02	1.000000000000000e+00	0	9
10	8.520602548159957e+02 6.750621237958768e+02 7.299336562935319e+00	-7.390776242728675e-02  1.687465820131216e-01 -9.483881958583486e-02	1.000000000000000e+00	0	10
15	8.006752639631652e+02 7.291057476313185e+02 4.640703580324076e+00	 9.644622208038334e-02 -1.695843251136419e-01  7.313810303325860e-02	1.000000000000000e+00	0	15
16	2.379378010431178e+02 1.040821503969200e+03 2.888891672259468e+02	 8.799038922903108e-03  2.671325347939238e-02 -1.791421455648927e-02	1.000000000000000e+00	0	16
22	1.717189329795369e+02 8.822978561373486e+02 4.804049260579224e+02	 3.724852325998256e-02 -5.996150639311427e-02  2.271298313313171e-02	1.000000000000000e+00	0	22
23	5.071424880434639e+01 7.819584343723574e+02 7.017490319981041e+02	 1.012686553867904e-01 -7.628382264271598e-02 -2.498483274407447e-02	1.000000000000000e+00	0	23
37	1.166950042577428e+03 2.630552748719238e+02 4.966012617420533e+02	 6.457341263714768e-03  1.144096662634676e-02 -4.983625362631989e-03	1.000000000000000e+00	0	37
43	1.380234150691461e+03 1.087684964144977e+03 1.384322056698512e+03	-3.009419283660237e-03 -4.216300727126485e-03  1.206881443466247e-03	1.000000000000000e+00	0	43
44	1.179430149216596e+03 1.160025497938137e+03 1.111177521430488e+03	-1.304173610574053e-03 -2.354926218570112e-03  1.050752607996059e-03	1.000000000000000e+00	0	44
45	9.327967156987065e+02 1.131102050024870e+03 8.934675358258658e+02	 6.913432650161480e-04  1.891383490164859e-03 -1.200040225148711e-03	1.000000000000000e+00	0	45
46	7.022965201886327e+02 1.099047463914290e+03 6.950219264263715e+02	-1.154109753788094e-04 -1.713052979081664e-04  5.589432252935936e-05	1.000000000000000e+00	0	46
47	5.257409711878895e+02 1.100784749263865e+03 5.167290920760538e+02	-5.686657302498594e-04 -8.336864221151789e-04  2.650206918653195e-04	1.000000000000000e+00	0	47
48	3.270623957248559e+02 1.067663834630933e+03 3.511714312459519e+02	 3.313624978845445e-03  1.416837874449992e-02 -1.085475376565447e-02	1.000000000000000e+00	0	48
55	1.365750308226287e+03 2.481928687102791e+02 7.102639335525565e+02	 8.120380269621421e-03  1.596930484826333e-02 -7.848924578641911e-03	1.000000000000000e+00	0	55
56	8.278716115868701e+01 2.640784526241446e+02 9.104815786865717e+02	 5.690529033694518e-03  1.384275467100555e-02 -8.152225637311033e-03	1.000000000000000e+00	0	56
