184
3
200
200
4	1.768828263077953e+02 1.957592992388126e+02 1.161779589628200e+03	-1.366431848938976e-03  4.297250594925104e-03 -2.930818745986128e-03	1.000000000000000e+00	0	4
5	3.488177809030176e+02 1.711789908828898e+02 1.014424943388900e+03	-3.394274095227518e-03  6.960160627723012e-03 -3.565886532495493e-03	1.000000000000000e+00	0	5
6	5.645795888054051e+02 1.937190365424864e+02 7.761230898269162e+02	-8.505016722575150e-04  1.466682862445028e-03 -6.161811901875133e-04	1.000000000000000e+00	0	6
9	8.287781903322009e+02 2.160929838583497e+02 4.895505409842572e+02	-2.756648628272337e-03  6.092876755768062e-03 -3.336228127495725e-03	1.000000000000000e+00	0	9
10	1.039388677351454e+03 1.907471110320075e+02 3.042859267913466e+02	-1.959324040560221e-03  4.282120705092814e-03 -2.322796664532593e-03	1.000000000000000e+00	0	10
15	6.070445380266372e+02 1.062351306565199e+03 1.364092246698452e+03	-9.539381198940700e-04  1.580657616247804e-03 -6.267194963537337e-04	7.500000000000000e-01	0	15
16	2.213244225113890e+02 1.160139758170481e+03 1.529575344929379e+02	 0.000000000000000e+00 -5.155938469631444e-03  5.155938469631458e-03	1.000000000000000e+00	0	16
22	1.025013993531275e+01 1.105245628731462e+03 4.189259465080330e+02	 2.708764718540068e-03 -3.983475043605488e-03  1.274710325065420e-03	1.000000000000000e+00	0	22
23	1.333955045592091e+03 1.063916286831890e+03 6.356167588663070e+02	-1.650547754174287e-04  2.695709405029295e-04 -1.045161650855008e-04	7.500000000000000e-01	0	23
24	9.832237600053760e+02 1.115871732125791e+03 9.343925991591217e+02	-3.587997698040152e-03 -2.020561506898979e-03  5.608559204939131e-03	1.000000000000000e+00	0	24
25	8.660271428695505e+02 1.122232827622270e+03 1.045228120798468e+03	 1.349820573926133e-03 -1.946129395797482e-03  5.963088218713485e-04	1.000000000000000e+00	0	25
32	1.147380743148032e+03 1.923260338142106e+02 1.947149382125649e+02	-2.513786410485693e-04  4.645639310180456e-04 -2.131852899694763e-04	1.000000000000000e+00	0	32
35	1.388555702546415e+03 2.203189197109649e+02 1.424613469032908e+03	-2.436372430828005e-03  4.293679693998983e-03 -1.857307263170978e-03	1.000000000000000e+00	0	35
37	9.829990822072838e+02 2.926076939701941e+03 6.477613887728523e+02	 1.539973081047618e-03  2.824571563933846e-03 -1.284598482886228e-03	1.000000000000000e+00	0	37
41	-1.136868377216160e-12  1.209848523429626e+03  1.380990722837886e+03	-8.978677324496461e-04 -1.618804975670813e-03  7.209372432211669e-04	1.000000000000000e+00	1	41
42	1.499066376115482e+03 1.209848523429626e+03 1.380990722837886e+03	-8.978677324496451e-04 -1.618804975670811e-03  7.209372432211664e-04	1.000000000000000e+00	1	42
43	1.454503185934149e+03 1.212587727661700e+03 1.333688328424478e+03	-7.808171535973235e-04 -1.437759299667024e-03  6.569421460697005e-04	1.000000000000000e+00	0	43
44	1.210709812410882e+03 1.235059677660739e+03 1.067423004902172e+03	-7.621327718277564e-04 -1.321876235300387e-03  5.597434634726305e-04	1.000000000000000e+00	0	44
45	9.477498509150811e+02 1.165292231782648e+03 8.742304892844619e+02	-2.352801973432330e-04 -2.614706548670188e-03  2.379426351326955e-03	1.000000000000000e+00	0	45
46	7.610986587459083e+02 1.200276975570766e+03 6.525945533271720e+02	-4.860119596606491e-04 -8.326239285421938e-04  3.466119688815446e-04	1.000000000000000e+00	0	46
47	6.000619978674191e+02 1.220022999944760e+03 4.718118680746886e+02	-4.973465548946422e-04 -7.869820502023890e-04  2.896354953077466e-04	1.000000000000000e+00	0	47
48	3.327184079398045e+02 1.212681469790240e+03 2.118098083015934e+02	-7.241769049880399e-04 -4.869834029790480e-03  4.145657124802440e-03	1.000000000000000e+00	0	48
55	1.187417953206189e+03 2.915442526631896e+03 8.628146728418023e+02	 3.280580318485465e-03  6.247677479955973e-03 -2.967097161470509e-03	1.000000000000000e+00	0	55
56	1.440431926822953e+03 2.910276831003986e+03 1.120994342086477e+03	 4.326308814065712e-03  9.426716320065536e-03 -5.100407505999826e-03	1.000000000000000e+00	0	56
57	1.499066376115481e+03 2.915935803021571e+03 1.173969819361424e+03	 2.435389346515059e-03  5.786720021328531e-03 -3.351330674813472e-03	1.000000000000000e+00	1	57
