145
3
157
157
5	1.736856271902587e+02 6.293308231371468e+02 7.314052648474025e+02	-1.347105475343212e-02  7.442568678619259e-02 -6.095463203276048e-02	1.000000000000000e+00	0	5
6	3.149963726076926e+02 6.179234861088213e+02 6.015018564582940e+02	-3.844404953192179e-02  6.507263973843672e-02 -2.662859020651493e-02	1.000000000000000e+00	0	6
9	5.446134707166093e+02 7.187311119405974e+02 2.710771325176011e+02	-1.316462159259489e-01  3.002653495716660e-02  1.016196809687823e-01	1.000000000000000e+00	0	9
16	2.401330182566618e+02 1.047468863751329e+03 2.844370246573620e+02	 7.134799381842108e-03  2.151138206782300e-02 -1.437658268598089e-02	1.000000000000000e+00	0	16
22	1.826536832016427e+02 8.645985016216362e+02 4.871695303515290e+02	 4.378837376941498e-02 -7.096377474713825e-02  2.717540097772327e-02	1.000000000000000e+00	0	22
23	8.142111719320134e+01 7.605748893192807e+02 6.924257086623257e+02	 1.296122150077025e-01 -8.167025612336487e-02 -4.794195888433765e-02	1.000000000000000e+00	0	23
37	1.168711159137286e+03 2.661831022890901e+02 4.952345508847444e+02	 6.454736342532056e-03  1.149940280001268e-02 -5.044666457480622e-03	1.000000000000000e+00	0	37
43	1.379494639576626e+03 1.086649437913432e+03 1.384618071815224e+03	-2.532830162700589e-03 -3.545884764140831e-03  1.013054601440243e-03	1.000000000000000e+00	0	43
44	1.179130229743784e+03 1.159488136139778e+03 1.111414963756035e+03	-9.963199987532687e-04 -1.773819993081559e-03  7.774999943282900e-04	1.000000000000000e+00	0	44
45	9.329884232740295e+02 1.131626308976627e+03 8.931349844494312e+02	 6.565360598344530e-04  1.794606207023784e-03 -1.138070147189331e-03	1.000000000000000e+00	0	45
46	7.022922737786905e+02 1.099062193445006e+03 6.950029504857130e+02	 1.185531860525322e-05  1.163866441200247e-04 -1.045313255147682e-04	1.000000000000000e+00	0	46
47	5.256198793019848e+02 1.100618209609322e+03 5.167745398446923e+02	-4.295304020682409e-04 -6.003939106095039e-04  1.708635085412630e-04	1.000000000000000e+00	0	47
48	3.279942363495159e+02 1.071434678204816e+03 3.483324282967290e+02	 3.401628629466836e-03  1.295532958869222e-02 -9.553700959225385e-03	1.000000000000000e+00	0	48
55	1.367972738890473e+03 2.525776194739560e+02 7.081016134530654e+02	 8.091116129390159e-03  1.602492594639627e-02 -7.933809817006103e-03	1.000000000000000e+00	0	55
56	8.435593175600555e+01 2.678683360038453e+02 9.082604659041895e+02	 5.766626816986175e-03  1.381510322505415e-02 -8.048476408067971e-03	1.000000000000000e+00	0	56
59	3.623586401039976e+02 2.795766618883598e+02 1.174554848367667e+03	 5.569234627408512e-03  1.048846885972952e-02 -4.919234232321013e-03	1.000000000000000e+00	0	59
62	6.370196137004882e+02 2.573654969765277e+02 1.471426986875990e+03	 8.715285820679210e-03  1.650047311011466e-02 -7.785187289435450e-03	1.000000000000000e+00	0	62
63	8.710076748402960e+02 2.683020675799398e+02 1.954121012969048e+02	 5.439959460992411e-03  1.228800519292181e-02 -6.848045731929396e-03	1.000000000000000e+00	0	63
66	9.086249280450346e+02 8.946264735215249e+02 8.896634488864136e+01	 2.231038907179586e-03 -5.933748255188197e-03  3.702709348008611e-03	1.000000000000000e+00	0	66
69	1.239498052689332e+03 4.827930757202669e-13 6.527196937658684e+02	 3.702829213998077e-03 -8.213574028888542e-03  4.510744814890466e-03	1.000000000000000e+00	1	69
70	1.239498052689332e+03 2.998132752230965e+03 6.527196937658684e+02	 3.702829213998077e-03 -8.213574028888542e-03  4.510744814890465e-03	1.000000000000000e+00	1	70
72	2.322899759731271e+02 1.965504694372538e+03 1.193489452225017e+03	 4.171881345432543e-03 -8.477909881454653e-03  4.306028536022109e-03	1.000000000000000e+00	0	72
75	4.295244054239397e+02 1.964204936167915e+03 9.975547809788270e+02	 4.226429325682360e-03 -8.540732639458221e-03  4.314303313775861e-03	1.000000000000000e+00	0	75
76	6.830492963740672e+02 1.961352403176903e+03 7.468824230197108e+02	 4.156213399349936e-03 -8.467684227069837e-03  4.311470827719900e-03	1.000000000000000e+00	0	76
77	9.362263400649738e+02 1.961511277687521e+03 4.935465048181868e+02	 4.235729721916229e-03 -8.244393811954626e-03  4.008664090038398e-03	1.000000000000000e+00	0	77
