67
2
93
93
16	1.959903953731528e+02 8.482260992443717e+02 4.395371662808104e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	0	16
37	1.278760930784382e+01 8.610269860001378e+02 2.435334934597353e+02	 2.659498674919895e-14  5.804142593711488e-14 -3.144643412511166e-14	1.000000000000000e+00	0	37
69	1.227182140397180e+03 3.691062379986508e-13 6.650356060580204e+02	-9.409639022303123e-02  1.344139751172637e-01 -4.031758489423245e-02	1.000000000000000e+00	1	69
70	1.227182140397180e+03 2.998132752230965e+03 6.650356060580204e+02	-9.409639022303129e-02  1.344139751172638e-01 -4.031758489423255e-02	1.000000000000000e+00	1	70
72	5.887753236414396e+02 1.250102384386379e+03 5.334003842738230e+01	 2.990968358184192e-01 -6.633738899998164e-01  3.642770541813972e-01	1.000000000000000e+00	0	72
77	1.295341860794673e+03 1.256627635918101e+03 8.393146258579070e+02	 2.755910664314282e-01 -4.871941528285798e-01  2.116030863971517e-01	1.000000000000000e+00	0	77
78	2.264599561410464e+01 1.266541842254037e+03 6.030299085870587e+02	 1.015596665771114e-01 -1.985128021354278e-01  9.695313555831635e-02	1.000000000000000e+00	0	78
81	2.500007426913176e+02 1.265602464633645e+03 3.766145391302377e+02	 9.367234219621010e-02 -1.933025310550819e-01  9.963018885887184e-02	1.000000000000000e+00	0	81
88	6.131157876577786e+02 1.247190739691037e+03 3.191121910638549e+01	-3.746332501362912e-01  7.036224144642201e-01 -3.289891643279289e-01	1.000000000000000e+00	0	88
89	4.614007858636332e+02 1.235258472987575e+03 1.955584876039925e+02	-1.437334235816578e-01  2.678116989890376e-01 -1.240782754073798e-01	1.000000000000000e+00	0	89
91	1.427159974084700e+03 1.236922689377420e+03 7.272014591085615e+02	-1.176298714891331e-01  2.582364037231775e-01 -1.406065322340443e-01	1.000000000000000e+00	0	91
126	9.213167604408029e+02 1.245061319028639e+03 1.224906043101240e+03	-1.855059999952939e-01  4.053922765779151e-01 -2.198862765826212e-01	7.500000000000000e-01	0	126
156	9.095692510637258e+02 1.256139595084980e+03 1.225575276421976e+03	 2.149054242504817e-01 -3.997685327036870e-01  1.848631084532052e-01	7.500000000000000e-01	0	156
157	1.170753797621787e+03 1.248424464211589e+03 9.721058607373055e+02	0.000000000000000e+00 0.000000000000000e+00 0.000000000000000e+00	1.000000000000000e+00	0	157
158	1.410959923120474e+03 1.263494692463767e+03 7.168295069864397e+02	 1.324221891338446e-01 -2.494578572029560e-01  1.170356680691114e-01	1.000000000000000e+00	0	158
159	7.488084517828158e+01 1.267052790203305e+03 5.502841110736142e+02	 9.579072974909093e-02 -1.896306192876300e-01  9.383988953853906e-02	1.000000000000000e+00	0	159
160	1.886768794824902e+02 1.266613128637437e+03 4.369277383352733e+02	 9.170755098369648e-02 -1.866218792184279e-01  9.491432823473143e-02	1.000000000000000e+00	0	160
161	3.822575245714038e+02 1.261955587693515e+03 2.480046341902819e+02	 1.090276748427255e-01 -2.312870377792304e-01  1.222593629365049e-01	1.000000000000000e+00	0	161
165	5.502568163213836e+02 1.241327381256996e+03 1.006335488768209e+02	-2.637492084616680e-01  4.681219458061270e-01 -2.043727373444590e-01	1.000000000000000e+00	0	165
166	3.535224034505634e+02 1.231178358484284e+03 3.075169845203533e+02	-1.088293473192832e-01  2.097602680891528e-01 -1.009309207698696e-01	1.000000000000000e+00	0	166
167	5.404165405336909e+01 1.231551377655388e+03 6.066247147464435e+02	-9.450782885131667e-02  1.985721842510990e-01 -1.040643553997823e-01	1.000000000000000e+00	0	167
238	6.622294923711989e+02 1.246644875795537e+03 1.482409754403946e+03	 5.931279167126971e-02 -1.430650478633482e-01  8.375225619207849e-02	1.000000000000000e+00	0	238
248	8.483448639568657e+02 1.251100794625286e+03 1.291838463988531e+03	 1.551839577952616e-02  1.682100700098710e-02 -3.233940278051325e-02	5.625000000000000e-01	0	248
249	9.726915566955045e+02 1.256989343830519e+03 1.161603222044659e+03	 1.782213711118067e-01 -3.959488114639136e-01  2.177274403521069e-01	7.500000000000000e-01	0	249
251	1.235838490838413e+03 1.250304826061469e+03 9.051408056707994e+02	 6.830521521233691e-02 -4.229184721211761e-02 -2.601336800021931e-02	1.000000000000000e+00	0	251
252	1.353474942272701e+03 1.260676648921336e+03 7.771325313766454e+02	 1.719248414696708e-01 -3.160483965032889e-01  1.441235550336180e-01	1.000000000000000e+00	0	252
253	1.467275093690275e+03 1.265402341837641e+03 6.586066870427655e+02	 1.124811198739138e-01 -2.160913290579654e-01  1.036102091840515e-01	1.000000000000000e+00	0	253
254	3.144661713041198e+02 1.264062672271262e+03 3.136889028798184e+02	 9.913551243582856e-02 -2.069848443582822e-01  1.078493319224537e-01	1.000000000000000e+00	0	254
255	4.462760043833996e+02 1.259167412730665e+03 1.867743293411361e+02	 1.312746171851310e-01 -2.817287998451891e-01  1.504541826600581e-01	1.000000000000000e+00	0	255
256	5.310525297035035e+02 1.255360403135604e+03 1.058048136160938e+02	 1.751190164632648e-01 -3.910021194685308e-01  2.158831030052659e-01	1.000000000000000e+00	0	256
265	5.055915027513094e+02 1.237827383099231e+03 1.487988606046602e+02	-1.774562856063702e-01  3.226260744179701e-01 -1.451697888116000e-01	1.000000000000000e+00	0	265
266	4.080380610902484e+02 1.232974509390554e+03 2.512051759743981e+02	-1.230100290046195e-01  2.329793474099645e-01 -1.099693184053449e-01	1.000000000000000e+00	0	266
267	2.883802210672563e+02 1.229957337789155e+03 3.738801875987895e+02	-1.009122874748414e-01  1.965999667185854e-01 -9.568767924374394e-02	1.000000000000000e+00	0	267
268	1.812345410645078e+02 1.229364283222900e+03 4.816189221677928e+02	-9.217354180753817e-02  1.859122351885844e-01 -9.373869338104619e-02	1.000000000000000e+00	0	268
269	1.488424839647669e+03 1.233776526067782e+03 6.690827568552312e+02	-1.012519238716666e-01  2.167893871734702e-01 -1.155374633018036e-01	1.000000000000000e+00	0	269
270	1.346157133862061e+03 1.241918922512186e+03 8.032080661964350e+02	-1.518737420875947e-01  3.398163218135690e-01 -1.879425797259743e-01	1.000000000000000e+00	0	270
320	5.371980958723746e+02 1.628970966024403e+03 1.499066376115484e+03	 6.896166397578863e-15  1.505033016145985e-14 -8.154162451079402e-15	1.000000000000000e+00	1	320
321	5.371980958723746e+02 1.628970966024403e+03 1.935418855738656e-13	 6.896166397578863e-15  1.505033016145985e-14 -8.154162451079402e-15	1.000000000000000e+00	1	321
344	1.499066376115482e+03 2.445926138820011e+03 9.453579837506725e+02	 3.011420918217365e-02 -1.176089549877041e-01  8.749474580553047e-02	1.000000000000000e+00	1	344
345	-1.705302565824240e-12  2.445926138820009e+03  9.453579837506738e+02	 3.011420918217403e-02 -1.176089549877049e-01  8.749474580553082e-02	1.000000000000000e+00	1	345
406	1.128914771091236e+02 1.267160020605354e+03 5.121662487407236e+02	 9.240478469636385e-02 -1.858841591843986e-01  9.347937448803471e-02	1.000000000000000e+00	0	406
433	 1.135560716698376e+03 -2.728484105318785e-12  7.282672107349273e+02	 1.898970412627051e-14  4.144350647762038e-14 -2.245379873633941e-14	1.000000000000000e+00	1	433
434	1.135560716698376e+03 2.998132752230962e+03 7.282672107349273e+02	 1.898970412627051e-14  4.144350647762038e-14 -2.245379873633941e-14	1.000000000000000e+00	1	434
580	2.548492416003115e+02 1.229416412462396e+03 4.079520923924935e+02	-9.521009182894932e-02  1.888371052605320e-01 -9.362701343158264e-02	1.000000000000000e+00	0	580
583	1.002562724362391e+02 1.230282464113122e+03 5.616790099058395e+02	-9.191596443600643e-02  1.887690542890793e-01 -9.685308985307289e-02	1.000000000000000e+00	0	583
599	-1.136868377216160e-12  8.603297863600317e+02  2.314430837919963e+02	 3.489559856339829e-14  7.617281414449254e-14 -4.127721077852386e-14	1.000000000000000e+00	1	599
600	1.499066376115483e+03 8.603297863600317e+02 2.314430837919961e+02	 3.489559856339829e-14  7.617281414449254e-14 -4.127721077852386e-14	1.000000000000000e+00	1	600
602	-2.501110429875553e-12  8.317666254898659e+02  2.600062446621644e+02	 2.633653571926873e-14  5.747737728939305e-14 -3.114083655652056e-14	1.000000000000000e+00	1	602
603	1.499066376115482e+03 8.317666254898677e+02 2.600062446621625e+02	 2.633653571926872e-14  5.747737728939301e-14 -3.114083655652054e-14	1.000000000000000e+00	1	603
604	1.499066376115478e+03 8.603297863600324e+02 2.314430837919946e+02	 3.489559856340064e-14  7.617281414449766e-14 -4.127721077852664e-14	1.000000000000000e+00	1	604
605	-6.366462912410498e-12  8.603297863600314e+02  2.314430837919950e+02	 3.489559856340051e-14  7.617281414449738e-14 -4.127721077852649e-14	1.000000000000000e+00	1	605
606	1.449658815539235e+03 8.576360120490569e+02 1.847292975267272e+02	 5.022504058851404e-14  1.096703732885690e-13 -5.944532985222761e-14	7.500000000000000e-01	0	606
616	 1.263532471842509e+03  8.562389658790571e+02 -2.955857780762017e-12	 5.702448192110946e-14  1.245174945723296e-13 -6.749300941785527e-14	1.000000000000000e+00	1	616
617	1.263532471842509e+03 8.562389658790571e+02 1.499066376115481e+03	 5.702448192110946e-14  1.245174945723296e-13 -6.749300941785527e-14	1.000000000000000e+00	1	617
633	1.004736978414074e+03 1.251184545684837e+03 1.135362598471771e+03	-1.038962947277444e-01  8.212771228299420e-02  2.176858244475022e-02	7.500000000000000e-01	0	633
641	9.642442399799737e+02 1.245229565979644e+03 1.181810316611064e+03	-2.109400446434032e-01  3.787093062036289e-01 -1.677692615602258e-01	7.500000000000000e-01	0	641
652	 6.447501112230303e+02  1.247467635232170e+03 -2.728484105318785e-12	 1.163725443493927e-01 -2.668793489947788e-01  1.505068046453861e-01	1.000000000000000e+00	1	652
653	6.447501112230302e+02 1.247467635232170e+03 1.499066376115482e+03	 1.163725443493929e-01 -2.668793489947792e-01  1.505068046453863e-01	1.000000000000000e+00	1	653
654	 5.370409037910395e+02  1.355176842664160e+03 -1.818989403545856e-12	 2.754619116290059e-01 -6.154187003819559e-01  3.399567887529500e-01	1.000000000000000e+00	1	654
655	5.370409037910380e+02 1.355176842664162e+03 1.499066376115482e+03	 2.754619116290055e-01 -6.154187003819550e-01  3.399567887529496e-01	1.000000000000000e+00	1	655
656	1.499066376115482e+03 1.266067808239821e+03 6.261499382153786e+02	 1.061030087934587e-01 -2.058254977353573e-01  9.972248894189856e-02	1.000000000000000e+00	1	656
657	-2.273736754432321e-12  1.266067808239821e+03  6.261499382153781e+02	 1.061030087934587e-01 -2.058254977353573e-01  9.972248894189856e-02	1.000000000000000e+00	1	657
658	6.453856634818246e+02 1.246832082973378e+03 1.499066376115482e+03	-8.951151140417953e-02  1.473113108626078e-01 -5.779979945842833e-02	1.000000000000000e+00	1	658
659	 6.453856634818244e+02  1.246832082973378e+03 -1.364242052659392e-12	-8.951151140418154e-02  1.473113108626118e-01 -5.779979945843024e-02	1.000000000000000e+00	1	659
660	-7.144300623236480e-13  1.233410449537142e+03  6.588072969180600e+02	-1.001424001681636e-01  2.137923329515316e-01 -1.136499327833680e-01	1.000000000000000e+00	1	660
661	1.499066376115483e+03 1.233410449537142e+03 6.588072969180600e+02	-1.001424001681636e-01  2.137923329515316e-01 -1.136499327833680e-01	1.000000000000000e+00	1	661
666	1.290997812350237e+03 1.246111874286828e+03 8.541744359336171e+02	-1.767150072819064e-01  4.009542838388439e-01 -2.242392765569375e-01	7.500000000000000e-01	0	666
2	-7.071067811865475e-01  7.071067811865475e-01  0.000000000000000e+00	5.773502691896257e-01 5.773502691896257e-01 5.773502691896257e-01	6.307392488184003e+02 6.307392488184003e+02 6.307392488184003e+02	1	0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
22	7.071067811865475e-01 7.071067811865475e-01 0.000000000000000e+00	 5.773502691896257e-01 -5.773502691896257e-01 -5.773502691896257e-01	-3.639242900506764e+02  3.639242900506764e+02  3.639242900506764e+02	1	0	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
2	69	70	0	1
2	239	69	1	0
2	70	346	1	0
2	72	706	1	0
2	711	72	1	0
2	251	77	1	0
2	77	252	1	0
2	78	159	1	0
2	713	78	1	0
2	160	81	1	0
2	81	254	1	0
2	256	83	1	0
2	83	708	1	0
2	84	85	0	1
2	351	84	1	0
2	85	88	1	0
2	88	165	1	0
2	265	89	1	0
2	89	266	1	0
2	269	91	1	0
2	91	270	1	0
2	148	688	1	0
2	695	148	1	0
2	248	156	1	0
2	156	249	1	0
2	157	251	1	0
2	720	157	1	0
2	252	158	1	0
2	158	253	1	0
2	159	410	1	0
2	410	160	1	0
2	254	161	1	0
2	161	255	1	0
2	165	265	1	0
2	266	166	1	0
2	166	267	1	0
2	629	167	1	0
2	167	716	1	0
2	688	238	1	0
2	238	714	1	0
2	715	239	1	0
2	246	248	1	0
2	707	246	1	0
2	249	720	1	0
2	253	712	1	0
2	255	256	1	0
2	267	626	1	0
2	626	268	1	0
2	268	629	1	0
2	717	269	1	0
2	270	722	1	0
2	271	272	1	0
2	722	271	1	0
2	272	687	1	0
2	346	347	0	1
2	347	710	1	0
2	350	351	0	1
2	709	350	1	0
2	687	695	1	0
2	706	707	0	1
2	708	709	0	1
2	710	711	0	1
2	712	713	0	1
2	714	715	0	1
2	716	717	0	1
22	37	648	1	0
22	653	37	1	0
22	98	55	1	0
22	55	666	1	0
22	651	98	1	0
22	138	324	1	0
22	665	138	1	0
22	321	280	1	0
22	280	656	1	0
22	320	321	0	1
22	438	320	1	0
22	324	325	0	1
22	325	439	1	0
22	437	438	0	1
22	649	437	1	0
22	439	440	0	1
22	440	650	1	0
22	645	646	0	1
22	656	645	1	0
22	646	654	1	0
22	648	649	0	1
22	650	651	0	1
22	652	653	0	1
22	655	652	1	0
22	654	664	1	0
22	667	655	1	0
22	664	665	0	1
22	666	667	0	1
22	37	3.010920361538812e+03 3.859159738231102e+03 2.435334934597352e+02	37	-2.998132752230968e+03 -2.998132752230965e+03 -1.296998437598056e-15	-1
22	55	 1.695056771488637e+03  3.846358851475336e+03 -1.059529209834674e+03	16	-1.499066376115484e+03 -2.998132752230965e+03  1.499066376115484e+03	-1
2	69	-2.718842357183044e+02  3.410605131648481e-13  2.164101982173504e+03	69	 1.499066376115484e+03  2.804572483380277e-14 -1.499066376115484e+03	0
2	70	-2.718842357183044e+02  5.684341886080801e-13  2.164101982173504e+03	70	 1.499066376115484e+03  2.998132752230965e+03 -1.499066376115484e+03	1
2	72	 5.887753236414396e+02 -1.748030367844586e+03  3.051472790658351e+03	72	-9.046546396681272e-15  2.998132752230965e+03 -2.998132752230968e+03	-1
2	77	 1.295341860794673e+03 -1.741505116312863e+03  2.338381001973391e+03	77	 0.000000000000000e+00  2.998132752230965e+03 -1.499066376115484e+03	-1
2	78	 1.521712371729589e+03 -1.731590909976927e+03  2.102096284702543e+03	78	-1.499066376115484e+03  2.998132752230965e+03 -1.499066376115484e+03	-1
2	81	 1.749067118806802e+03 -1.732530287597319e+03  1.875680915245722e+03	81	-1.499066376115484e+03  2.998132752230965e+03 -1.499066376115484e+03	-1
2	83	 2.087841699756924e+03 -1.748030367844586e+03  1.552406414542867e+03	72	-1.499066376115484e+03  2.998132752230965e+03 -1.499066376115484e+03	-1
2	84	 1.227182140397180e+03 -4.547473508864641e-13  6.650356060580214e+02	70	2.881180732755041e-14 2.998132752230965e+03 0.000000000000000e+00	1
2	85	 1.227182140397180e+03 -2.273736754432321e-13  6.650356060580214e+02	69	8.137780172766422e-14 0.000000000000000e+00 4.030010838596754e-14	0
2	88	6.131157876577785e+02 1.247190739691037e+03 3.191121910638540e+01	88	8.137780172766422e-14 0.000000000000000e+00 4.030010838596754e-14	-1
2	89	4.614007858636332e+02 1.235258472987575e+03 1.955584876039925e+02	89	8.137780172766422e-14 0.000000000000000e+00 4.030010838596754e-14	-1
2	91	-7.190640203078397e+01  1.236922689377420e+03  7.272014591085615e+02	91	1.499066376115484e+03 1.522937239157407e-14 1.560815019424493e-14	-1
22	98	 1.511853985423328e+03  3.859159738231102e+03 -1.255532882655749e+03	37	-1.499066376115484e+03 -2.998132752230965e+03  1.499066376115484e+03	-1
22	138	1.959903953731528e+02 8.482260992443718e+02 4.395371662808104e+02	16	0.000000000000000e+00 2.629596998832196e-14 2.301162899144159e-14	-1
2	148	-5.777496156746811e+02  1.245061319028639e+03  1.224906043101240e+03	126	1.499066376115484e+03 1.522937239157407e-14 1.560815019424493e-14	-1
2	156	 9.095692510637257e+02 -1.741993157145985e+03  2.724641652537460e+03	156	 0.000000000000000e+00  2.998132752230965e+03 -1.499066376115484e+03	-1
2	157	 1.170753797621787e+03 -1.749708288019376e+03  2.471172236852789e+03	157	 0.000000000000000e+00  2.998132752230965e+03 -1.499066376115484e+03	-1
2	158	 1.410959923120474e+03 -1.734638059767197e+03  2.215895883101924e+03	158	 0.000000000000000e+00  2.998132752230965e+03 -1.499066376115484e+03	-1
2	159	 1.573947221293766e+03 -1.731079962027660e+03  2.049350487189099e+03	159	-1.499066376115484e+03  2.998132752230965e+03 -1.499066376115484e+03	-1
2	160	 1.687743255597974e+03 -1.731519623593528e+03  1.935994114450758e+03	160	-1.499066376115484e+03  2.998132752230965e+03 -1.499066376115484e+03	-1
2	161	 1.881323900686888e+03 -1.736177164537450e+03  1.747071010305766e+03	161	-1.499066376115484e+03  2.998132752230965e+03 -1.499066376115484e+03	-1
2	165	5.502568163213834e+02 1.241327381256996e+03 1.006335488768209e+02	165	8.137780172766422e-14 0.000000000000000e+00 4.030010838596754e-14	-1
2	166	3.535224034505634e+02 1.231178358484284e+03 3.075169845203532e+02	166	8.137780172766422e-14 0.000000000000000e+00 4.030010838596754e-14	-1
2	167	5.404165405336899e+01 1.231551377655388e+03 6.066247147464435e+02	167	8.137780172766422e-14 0.000000000000000e+00 4.030010838596754e-14	-1
2	238	-8.368368837442850e+02  1.246644875795537e+03  1.482409754403946e+03	238	1.499066376115484e+03 1.522937239157407e-14 1.560815019424493e-14	-1
2	239	-8.859505884577054e+02  1.247190739691037e+03  1.530977595221869e+03	88	 1.499066376115484e+03  2.804572483380277e-14 -1.499066376115484e+03	-1
2	246	 6.622294923711989e+02 -1.751487876435428e+03  2.981476130519430e+03	238	 0.000000000000000e+00  2.998132752230965e+03 -1.499066376115484e+03	-1
2	248	 8.483448639568657e+02 -1.747031957605679e+03  2.790904840104015e+03	248	 0.000000000000000e+00  2.998132752230965e+03 -1.499066376115484e+03	-1
2	249	 9.726915566955043e+02 -1.741143408400446e+03  2.660669598160142e+03	249	 0.000000000000000e+00  2.998132752230965e+03 -1.499066376115484e+03	-1
2	251	 1.235838490838413e+03 -1.747827926169496e+03  2.404207181786283e+03	251	 0.000000000000000e+00  2.998132752230965e+03 -1.499066376115484e+03	-1
2	252	 1.353474942272701e+03 -1.737456103309629e+03  2.276198907492129e+03	252	 0.000000000000000e+00  2.998132752230965e+03 -1.499066376115484e+03	-1
2	253	 1.467275093690275e+03 -1.732730410393324e+03  2.157673063158250e+03	253	 0.000000000000000e+00  2.998132752230965e+03 -1.499066376115484e+03	-1
2	254	 1.813532547419604e+03 -1.734070079959702e+03  1.812755278995303e+03	254	-1.499066376115484e+03  2.998132752230965e+03 -1.499066376115484e+03	-1
2	255	 1.945342380498884e+03 -1.738965339500300e+03  1.685840705456621e+03	255	-1.499066376115484e+03  2.998132752230965e+03 -1.499066376115484e+03	-1
2	256	 2.030118905818988e+03 -1.742772349095361e+03  1.604871189731578e+03	256	-1.499066376115484e+03  2.998132752230965e+03 -1.499066376115484e+03	-1
2	265	5.055915027513093e+02 1.237827383099231e+03 1.487988606046602e+02	265	8.137780172766422e-14 0.000000000000000e+00 4.030010838596754e-14	-1
2	266	4.080380610902484e+02 1.232974509390554e+03 2.512051759743981e+02	266	8.137780172766422e-14 0.000000000000000e+00 4.030010838596754e-14	-1
2	267	2.883802210672562e+02 1.229957337789155e+03 3.738801875987895e+02	267	8.137780172766422e-14 0.000000000000000e+00 4.030010838596754e-14	-1
2	268	1.812345410645078e+02 1.229364283222900e+03 4.816189221677927e+02	268	8.137780172766422e-14 0.000000000000000e+00 4.030010838596754e-14	-1
2	269	-1.064153646781529e+01  1.233776526067782e+03  6.690827568552312e+02	269	1.499066376115484e+03 1.522937239157407e-14 1.560815019424493e-14	-1
2	270	-1.529092422534234e+02  1.241918922512186e+03  8.032080661964350e+02	270	1.499066376115484e+03 1.522937239157407e-14 1.560815019424493e-14	-1
2	271	-2.632278852770708e+02  1.250304826061469e+03  9.051408056707994e+02	251	1.499066376115484e+03 1.522937239157407e-14 1.560815019424493e-14	-1
2	272	-3.283125784936969e+02  1.248424464211589e+03  9.721058607373055e+02	157	1.499066376115484e+03 1.522937239157407e-14 1.560815019424493e-14	-1
22	280	1.695056771488637e+03 8.482260992443718e+02 1.938603542396295e+03	16	-1.499066376115484e+03  2.332622365846862e-14 -1.499066376115484e+03	-1
22	320	2.036264471987860e+03 1.628970966024408e+03 1.499066376115482e+03	320	-1.499066376115484e+03  1.106659759674790e-14  7.403478797196665e-15	0
22	321	2.036264471987860e+03 1.628970966024408e+03 1.499066376115482e+03	321	-1.499066376115484e+03  2.332622365846862e-14 -1.499066376115484e+03	2
22	324	5.371980958723746e+02 1.628970966024403e+03 1.705302565824240e-13	321	0.000000000000000e+00 2.629596998832196e-14 2.301162899144159e-14	2
22	325	5.371980958723746e+02 1.628970966024403e+03 5.115907697472721e-13	320	2.881180732755041e-14 3.860184542213733e-14 1.499066376115484e+03	0
2	346	-2.046363078989089e-12 -5.522066134109537e+02  2.444424359866156e+03	344	 1.499066376115484e+03  2.998132752230965e+03 -1.499066376115484e+03	0
2	347	-1.705302565824240e-12 -5.522066134109552e+02  2.444424359866158e+03	345	 0.000000000000000e+00  2.998132752230965e+03 -1.499066376115484e+03	3
2	350	 1.499066376115483e+03 -5.522066134109575e+02  9.453579837506752e+02	345	-1.499066376115484e+03  2.998132752230965e+03  6.516875392707817e-15	3
2	351	 1.499066376115483e+03 -5.522066134109575e+02  9.453579837506752e+02	344	2.881180732755041e-14 2.998132752230965e+03 0.000000000000000e+00	0
2	410	 1.611957853224608e+03 -1.730972731625611e+03  2.011232624856208e+03	406	-1.499066376115484e+03  2.998132752230965e+03 -1.499066376115484e+03	-1
22	437	2.634627092813860e+03 2.998132752230963e+03 7.282672107349273e+02	433	-1.499066376115484e+03 -2.998132752230965e+03 -7.813873830305873e-15	2
22	438	2.634627092813860e+03 2.998132752230963e+03 7.282672107349273e+02	434	-1.499066376115484e+03  1.106659759674790e-14  7.403478797196665e-15	2
22	439	 1.135560716698376e+03  2.998132752230962e+03 -7.707991653805567e+02	434	2.881180732755041e-14 3.860184542213733e-14 1.499066376115484e+03	2
22	440	 1.135560716698376e+03  2.998132752230962e+03 -7.707991653805567e+02	433	 5.357148449523283e-14 -2.998132752230965e+03  1.499066376115484e+03	2
2	626	2.548492416003114e+02 1.229416412462396e+03 4.079520923924935e+02	580	8.137780172766422e-14 0.000000000000000e+00 4.030010838596754e-14	-1
2	629	1.002562724362389e+02 1.230282464113122e+03 5.616790099058395e+02	583	8.137780172766422e-14 0.000000000000000e+00 4.030010838596754e-14	-1
22	645	1.499066376115483e+03 8.603297863600317e+02 1.730509459907481e+03	599	-1.499066376115484e+03  2.332622365846862e-14 -1.499066376115484e+03	3
22	646	1.499066376115483e+03 8.603297863600317e+02 1.730509459907481e+03	600	 0.000000000000000e+00  3.578147120611488e-14 -1.499066376115484e+03	0
22	648	2.998132752230963e+03 3.829899377720825e+03 2.600062446621679e+02	602	-2.998132752230968e+03 -2.998132752230965e+03 -1.296998437598056e-15	3
22	649	2.998132752230962e+03 3.829899377720823e+03 2.600062446621681e+02	603	-1.499066376115484e+03 -2.998132752230965e+03 -7.813873830305873e-15	0
