165
4
179
179
5	1.784526410676815e+02 6.092207017439875e+02 7.467483723631389e+02	-1.636745512529351e-02  5.910535041034336e-02 -4.273789528504985e-02	1.000000000000000e+00	0	5
6	3.254433000207479e+02 6.000890683479952e+02 6.088893468060646e+02	-3.100319957077970e-02  5.320768427496238e-02 -2.220448470418268e-02	1.000000000000000e+00	0	6
9	5.900537318279519e+02 6.751203314580563e+02 2.692476518887996e+02	-7.700633077853722e-02  1.164479855255231e-01 -3.944165474698584e-02	1.000000000000000e+00	0	9
10	8.541345972952452e+02 6.703155121953002e+02 9.971605684262490e+00	-6.417107222242334e-02  1.468393762743617e-01 -8.266830405193842e-02	1.000000000000000e+00	0	10
15	7.980239097090591e+02 7.338083222983644e+02 2.589483167384320e+00	 8.202128965176374e-02 -1.454770664001120e-01  6.345577674834828e-02	1.000000000000000e+00	0	15
16	2.376450688853857e+02 1.039932224737526e+03 2.894857142998890e+02	 9.055851009928423e-03  2.751040504281179e-02 -1.845455403288336e-02	1.000000000000000e+00	0	16
22	1.705319274548271e+02 8.842036915618515e+02 4.796860961581292e+02	 3.672075272841657e-02 -5.895820188481371e-02  2.223744915639715e-02	1.000000000000000e+00	0	22
23	4.753390664429598e+01 7.844062258376056e+02 7.024815826929063e+02	 9.838585888597445e-02 -7.572394841892918e-02 -2.266191046704528e-02	1.000000000000000e+00	0	23
37	1.166740922567822e+03 2.626849777021120e+02 4.967624389022587e+02	 6.469257306285787e-03  1.145537280631042e-02 -4.986115500024629e-03	1.000000000000000e+00	0	37
43	1.380334496615154e+03 1.087825557887491e+03 1.384281808879692e+03	-3.104263438148318e-03 -4.349354696771350e-03  1.245091258623031e-03	1.000000000000000e+00	0	43
44	1.179474484298049e+03 1.160105730225992e+03 1.111141624224085e+03	-1.371533265265897e-03 -2.482035628164752e-03  1.110502362898855e-03	1.000000000000000e+00	0	44
45	9.327744684132974e+02 1.131041179408548e+03 8.935061591567787e+02	 6.882335839073716e-04  1.883070300740853e-03 -1.194836716833481e-03	1.000000000000000e+00	0	45
46	7.023012558291322e+02 1.099055253746042e+03 6.950188722351197e+02	-1.464999784507833e-04 -2.409832806825534e-04  9.448330223177334e-05	1.000000000000000e+00	0	46
47	5.257613930944765e+02 1.100815446522946e+03 5.167188167235593e+02	-6.317643569537642e-04 -9.496387646887249e-04  3.178744077349606e-04	1.000000000000000e+00	0	47
48	3.269565850572331e+02 1.067203616212997e+03 3.515258389962657e+02	 3.273318683800178e-03  1.423714243473800e-02 -1.096382375093782e-02	1.000000000000000e+00	0	48
55	1.365487868881095e+03 2.476772155268331e+02 7.105171473908105e+02	 8.118724050056128e-03  1.595205131633530e-02 -7.833327266279170e-03	1.000000000000000e+00	0	55
56	8.260358466114492e+01 2.636310568029584e+02 9.107453980102157e+02	 5.679052904692360e-03  1.384046744476171e-02 -8.161414540069347e-03	1.000000000000000e+00	0	56
