142
3
154
154
5	1.723861587504073e+02 6.371753019187922e+02 7.248602545056083e+02	-5.116151328449878e-03  8.872447337466245e-02 -8.360832204621259e-02	1.000000000000000e+00	0	5
6	3.109570714329778e+02 6.247433184937581e+02 5.987213252480720e+02	-4.204083609943611e-02  7.059067035895680e-02 -2.854983425952069e-02	1.000000000000000e+00	0	6
16	2.408455572936624e+02 1.049614443511347e+03 2.830039839343451e+02	 6.678413653707823e-03  2.005251936003734e-02 -1.337410570632951e-02	1.000000000000000e+00	0	16
22	1.872398132284922e+02 8.571770227648881e+02 4.900048791814276e+02	 4.749256897491212e-02 -7.654951136760720e-02  2.905694239269508e-02	1.000000000000000e+00	0	22
23	9.491756942341638e+01 7.522455199232460e+02 6.872586258281455e+02	 1.392784281281843e-01 -8.190936635809065e-02 -5.736906177009367e-02	1.000000000000000e+00	0	23
37	1.169371091525824e+03 2.673596177766516e+02 4.947179677857213e+02	 6.492700817346220e-03  1.159144214365703e-02 -5.098741326310811e-03	1.000000000000000e+00	0	37
43	1.379238415243557e+03 1.086290748099152e+03 1.384720537296434e+03	-2.466695565119989e-03 -3.452757932553359e-03  9.860623674333702e-04	1.000000000000000e+00	0	43
44	1.179029513218835e+03 1.159308990424614e+03 1.111493392946251e+03	-9.705081831913767e-04 -1.723168609334267e-03  7.526604261428903e-04	1.000000000000000e+00	0	44
45	9.330541445325883e+02 1.131805933762821e+03 8.930210809217970e+02	 6.168661784584570e-04  1.685553666356565e-03 -1.068687487898108e-03	1.000000000000000e+00	0	45
46	7.022931698375933e+02 1.099073403604603e+03 6.949926363850193e+02	-7.148638903323281e-07  8.911010052215458e-05 -8.982496441248420e-05	1.000000000000000e+00	0	46
47	5.255722340553449e+02 1.100549442414913e+03 5.167956617924613e+02	-5.192651298007436e-04 -7.788059678821051e-04  2.595408380813616e-04	1.000000000000000e+00	0	47
48	3.283392893299072e+02 1.072733882138942e+03 3.473782773429948e+02	 3.332755514653751e-03  1.226442374749362e-02 -8.931668232839873e-03	1.000000000000000e+00	0	48
55	1.368797568735448e+03 2.542125345327727e+02 7.072915282392238e+02	 8.064907642104447e-03  1.601091886772206e-02 -7.946011225617614e-03	1.000000000000000e+00	0	55
56	8.494513136299636e+01 2.692773947373457e+02 9.074406067776799e+02	 5.787690561515562e-03  1.379219448555432e-02 -8.004503924038757e-03	1.000000000000000e+00	0	56
59	3.629272158779151e+02 2.806476827122670e+02 1.174052403317677e+03	 5.579462929002047e-03  1.051453111767083e-02 -4.935068188668779e-03	1.000000000000000e+00	0	59
62	6.379046445967386e+02 2.590424815418463e+02 1.470635033206921e+03	 8.583122894574861e-03  1.629024440317299e-02 -7.707121508598127e-03	1.000000000000000e+00	0	62
63	8.715649918646287e+02 2.695587960678796e+02 1.947126898332978e+02	 5.505518125569257e-03  1.237249075249679e-02 -6.866972626927534e-03	1.000000000000000e+00	0	63
