0	-4.266682317679627e+03 -5.634933939275596e+03  3.520684663527820e+03	 3.413844140709443e-08  6.197512783558455e-23 -3.413844140709443e-08	1.000000000000000e+00	0	0
1	5.267945519839780e+02 3.952019800051614e+03 8.314161533191425e+03	-3.924619136341789e-07  2.838546204571007e-23  3.924619136341789e-07	1.000000000000000e+00	0	0
2	-3.542604973744603e+02  5.714129898768490e+03  7.433106483832987e+03	-1.675250445032361e-07  4.193648627660403e-23  1.675250445032361e-07	1.000000000000000e+00	0	0
3	-5.147737367038066e+03 -3.872823840558720e+03  2.639629614169382e+03	 3.215117203581030e-07  5.019184938542588e-23 -3.215117203581030e-07	1.000000000000000e+00	0	0
4	-7.459976541518072e+02 -5.634933939275596e+03  0.000000000000000e+00	 4.327488412059211e-08  2.546395307945204e-07 -8.654976824118421e-08	1.000000000000000e+00	0	1
5	6.000000000000000e+03 3.952019800051614e+03 2.840956085175403e+03	-2.256610969197936e-07  4.378215123779228e-07  1.128305484598968e-07	1.000000000000000e+00	0	1
6	6.000000000000000e+03 5.714129898768490e+03 1.078845986458526e+03	-5.151941806502691e-08  1.250401624020014e-06  2.575970903251346e-08	1.000000000000000e+00	0	1
7	-2.508107752868683e+03 -3.872823840558721e+03  0.000000000000000e+00	 7.849155281292042e-08  2.745212555055332e-07 -1.569831056258408e-07	1.000000000000000e+00	0	1
8	5.999999999999999e+03 1.111063714876211e+03 0.000000000000000e+00	-8.473239887507589e-09  1.453928888395239e-07  1.538661393851726e-07	1.000000000000000e+00	0	1
9	6.000000000000000e+03 4.635283912309962e+03 0.000000000000000e+00	 4.203239996058983e-07  3.391310485767463e-07 -8.119293681829731e-08	1.000000000000000e+00	0	1
